ID,CUENTA,PROMEDIO
9056,55820,10
9057,57836,5.5
9058,56923,7.8
9059,57261,7
9060,57966,6.4
9061,57351,9.4
9062,56748,5.2
9063,56088,6.6
9064,56100,5.5
9065,56428,9
9066,57712,5.5
9067,56956,6.5
9068,57044,9.1
9069,55444,6.1
9070,57830,10
9071,57283,6.5
9072,54860,8.6
9073,57041,7.2
9074,54669,8
9075,57741,7.2
9076,58131,8.8
9077,54484,5.3
9078,54302,8.3
9079,55066,7.8
9080,57678,8.7
9081,54401,5.5
9082,56792,6.7
9083,55303,7.8
9084,54892,7.3
9085,55072,6.8
9086,55792,8.7
9087,57258,5.5
9088,55307,8.1
9089,57543,7.8
9090,56707,6.3
9091,56856,5
9092,56624,8.2
9093,55983,10
9094,55368,9.7
9095,56393,10
9096,58167,9
9097,56329,9.9
9098,55953,9.9
9099,56074,7.9
9100,56474,8
9101,54428,7.3
9102,54864,5.3
9103,57713,9
9104,55886,7.7
9105,55411,6.4
9106,56342,6.5
9107,56089,10
9108,57442,6.6
9109,57540,7.4
9110,56257,8.1
9111,54496,9.1
9112,55300,7.7
9113,56468,5.4
9114,55070,6.7
9115,58008,8.8
9116,56412,10
9117,55030,8.7
9118,57767,5.7
9119,55346,7.7
9120,57836,5.5
9121,54536,8.1
9122,56797,9.3
9123,56839,5
9124,54941,8
9125,57935,5.8
9126,58218,7.4
9127,54419,8
9128,54832,7.6
9129,56008,10
9130,55163,5.5
9131,56124,7.1
9132,56973,10
9133,57890,10
9134,57673,7.2
9135,57388,7.5
9136,55796,6.8
9137,55222,6.4
9138,57452,9
9139,56534,10
9140,56002,6.1
9141,55997,7.9
9142,55125,7.6
9143,55203,8.1
9144,55447,5.8
9145,54412,9.6
9146,55782,5.6
9147,54946,5.8
9148,56973,6.7
9149,57590,7
9150,57571,9.3
9151,55196,7.8
9152,55535,10
9153,57262,5.2
9154,57268,8.2
9155,57528,6.1
9156,55301,6.9
9157,55373,5.6
9158,54803,7.6
9159,57389,7.4
9160,54275,5.7
9161,57138,5.6
9162,54593,5.8
9163,55038,9.9
9164,54373,10
9165,55678,8.6
9166,57689,7.6
9167,58219,5.2
9168,55094,8.6
9169,55933,6.2
9170,54513,6.6
9171,54737,7.2
9172,54490,6
9173,55055,9
9174,58165,9.5
9175,57635,5.4
9176,55205,6
9177,54361,5.8
9178,55259,9.2
9179,55677,8.2
9180,55648,8.4
9181,56088,9.8
9182,55135,9.5
9183,54993,10
9184,58234,7.1
9185,58268,5.9
9186,56043,8.2
9187,54351,10
9188,58062,10
9189,54579,10
9190,55715,8.9
9191,57584,7.3
9192,54671,6.7
9193,54855,6.8
9194,56636,8.4
9195,58012,6.7
9196,54295,5.2
9197,57996,6.5
9198,54451,7.2
9199,55075,10
9200,54639,6.3
9201,57322,8.1
9202,55223,7.8
9203,57271,6.9
9204,54391,7.2
9205,55688,6
9206,56391,8.1
9207,56750,8.6
9208,55502,7.5
9209,58276,10
9210,57060,6.1
9211,55756,9.5
9212,57471,10
9213,55679,8.7
9214,57349,10
9215,55067,6.7
9216,56921,5.9
9217,54343,6.4
9218,57837,7.2
9219,57570,10
9220,55158,7.1
9221,56304,10
9222,55599,5.6
9223,57664,9.2
9224,55237,8.8
9225,56203,6.1
9226,54833,6.9
9227,57336,5.4
9228,58273,5.1
9229,57044,9.3
9230,56610,9.9
9231,58303,10
9232,55906,6.7
9233,57372,8.5
9234,54609,6.1
9235,55449,10
9236,58171,9.2
9237,55902,8.8
9238,56461,9
9239,56283,8.9
9240,56367,10
9241,57138,8.8
9242,58071,10
9243,55898,10
9244,55029,8
9245,54954,8.9
9246,54568,9.5
9247,57691,5.5
9248,57246,8
9249,56254,7.4
9250,56437,8.2
9251,56827,10
9252,57828,7
9253,56601,9
9254,58084,10
9255,56314,9.7
9256,55321,8.1
9257,54564,6.9
9258,55058,10
9259,56984,5.8
9260,55718,10
9261,54922,10
9262,57373,7.1
9263,56225,5.8
9264,58259,8
9265,56114,8
9266,55735,9.5
9267,58116,9.4
9268,55135,7.4
9269,56256,5.1
9270,57688,6.8
9271,55813,6.3
9272,57052,7.2
9273,55003,6.2
9274,56762,7
9275,57597,8.2
9276,54645,7.7
9277,55093,9.6
9278,56388,7.3
9279,56436,5.8
9280,56569,9.3
9281,58161,8.9
9282,55671,5.1
9283,57507,6
9284,54543,6
9285,58092,8
9286,56976,8
9287,55131,8.3
9288,56327,7.1
9289,54958,7.3
9290,55503,10
9291,57627,8
9292,56111,10
9293,57607,6.8
9294,55441,7.6
9295,58214,5
9296,57867,9.4
9297,55922,8.5
9298,54435,9
9299,58258,10
9300,56091,7.9
9301,55211,6.6
9302,55273,10
9303,57925,10
9304,57864,8.8
9305,58266,8.5
9306,55439,9.2
9307,55505,10
9308,54538,6.7
9309,55222,7.2
9310,56276,7.3
9311,56863,7.9
9312,55573,8.9
9313,56210,5
9314,55331,5.4
9315,55735,5.5
9316,54485,8.7
9317,58217,6.1
9318,58207,10
9319,56709,6
9320,54751,5.8
9321,58183,10
9322,56586,9.1
9323,55578,9
9324,58020,9
9325,58329,5.1
9326,55565,7.3
9327,57017,7.6
9328,55924,10
9329,57574,7
9330,55014,9.7
9331,57106,5.6
9332,55320,9.2
9333,58042,9.9
9334,54817,7.5
9335,57585,7
9336,56757,7.6
9337,54755,10
9338,55518,10
9339,57423,10
9340,55581,10
9341,55004,7.9
9342,55379,10
9343,57899,10
9344,55147,8
9345,57057,10
9346,55467,9.5
9347,57970,10
9348,55793,10
9349,55030,10
9350,54666,8.8
9351,55315,6.7
9352,54985,9.2
9353,54580,10
9354,54860,8
9355,55286,8.8
9356,54524,7.5
9357,55709,7.6
9358,56790,7.1
9359,55440,6.3
9360,55419,6
9361,57764,10
9362,58158,8.2
9363,56006,8.3
9364,58347,9.8
9365,56057,10
9366,55375,9.8
9367,54821,10
9368,57624,7.7
9369,54777,6.9
9370,57680,5.6
9371,54853,7.4
9372,56987,7.8
9373,57744,5.1
9374,56686,7.3
9375,56158,7.3
9376,58060,8.8
9377,54931,5.8
9378,54528,7.2
9379,58454,9.1
9380,55518,5.2
9381,55723,8
9382,57565,10
9383,57374,5.2
9384,56672,7
9385,54869,10
9386,58081,7
9387,57594,5.1
9388,54815,9.2
9389,55376,5.3
9390,55750,5.3
9391,55560,10
9392,58344,10
9393,55741,10
9394,54734,7.4
9395,55788,7.1
9396,55486,6
9397,57695,7.9
9398,56079,8.9
9399,57304,8.8
9400,54940,9.1
9401,55115,7.3
9402,55256,6.9
9403,56496,9.7
9404,57468,8.9
9405,56849,7.4
9406,56404,10
9407,57705,10
9408,56733,7.5
9409,58157,7
9410,55117,9.2
9411,57740,8.8
9412,58324,9
9413,54977,6.7
9414,55087,10
9415,55349,10
9416,58484,5.7
9417,56797,9.1
9418,56211,8.1
9419,55357,5.1
9420,54780,6
9421,56009,5.7
9422,58043,6.9
9423,56443,9.1
9424,56505,8.4
9425,55983,5.6
9426,56266,10
9427,58029,8.4
9428,54844,5.3
9429,54986,9.4
9430,58142,6.3
9431,55747,5.4
9432,56877,5.5
9433,55972,9.2
9434,57090,5.2
9435,55993,6.5
9436,57177,10
9437,57000,9.7
9438,54720,7
9439,55237,9.3
9440,56329,6.1
9441,54720,10
9442,57798,10
9443,56126,8.5
9444,55074,9
9445,58000,9.2
9446,57710,10
9447,57209,8.8
9448,56338,8
9449,57238,7.4
9450,55179,5.7
9451,57062,6.3
9452,56200,10
9453,58349,5.5
9454,58362,7.7
9455,56802,5.4
9456,55918,6.3
9457,54668,9.9
9458,57437,5.6
9459,55067,8.4
9460,56713,8.3
9461,57177,5.5
9462,55788,8.9
9463,55278,6.2
9464,55459,10
9465,56819,10
9466,57151,8
9467,58460,5.7
9468,56306,6
9469,55734,10
9470,57073,5.9
9471,56635,7
9472,55035,6.9
9473,57313,8
9474,57125,9.1
9475,55902,5.5
9476,56929,6.6
9477,56465,9.4
9478,58266,9.1
9479,56679,9.9
9480,57208,6.9
9481,56311,6.1
9482,56180,9.7
9483,57137,10
9484,57975,10
9485,54778,5.1
9486,55660,5.7
9487,56981,8.4
9488,57801,8.2
9489,56801,6.2
9490,55457,5.4
9491,56100,9
9492,57138,7.6
9493,55851,8
9494,57316,6.6
9495,55096,10
9496,58380,10
9497,57415,5.9
9498,54854,8.6
9499,57498,6.2
9500,55816,6
9501,55234,7
9502,55258,9.5
9503,58430,8.4
9504,54614,10
9505,58201,9.2
9506,54711,8
9507,56630,5.1
9508,57026,8.1
9509,58416,10
9510,58261,9
9511,57782,9.7
9512,55429,6.4
9513,58197,8.3
9514,57810,9.2
9515,56173,8
9516,54831,8.6
9517,58000,5.6
9518,56564,5.5
9519,55493,7.7
9520,56224,10
9521,54802,5.4
9522,57581,6
9523,54747,6
9524,56854,9.1
9525,54943,5.2
9526,57209,5.4
9527,56492,10
9528,56916,5.4
9529,55348,10
9530,54671,5.1
9531,57514,7.2
9532,55543,9.7
9533,54870,10
9534,58427,7.6
9535,57367,10
9536,56863,10
9537,57015,7
9538,55313,6.9
9539,56164,9.3
9540,55659,10
9541,58014,10
9542,55159,8.7
9543,56405,5.2
9544,56043,7.8
9545,54780,8.4
9546,56574,9.5
9547,56384,10
9548,58134,5.8
9549,55499,6.9
9550,57201,5.9
9551,58219,9.4
9552,55040,10
9553,56029,7.9
9554,55584,5.4
9555,57080,10
9556,57498,10
9557,55823,9.8
9558,54866,9
9559,55993,9.4
9560,58581,6.6
9561,56045,8.3
9562,56457,10
9563,55404,9.8
9564,55533,7.7
9565,57791,10
9566,58333,9.5
9567,57270,8.3
9568,55062,5
9569,57982,10
9570,58304,10
9571,56757,9.4
9572,57932,6.9
9573,55873,7.8
9574,55335,9.8
9575,57803,7
9576,54727,10
9577,56665,6.8
9578,54749,9.6
9579,55961,5.6
9580,55412,5
9581,58617,10
9582,56665,10
9583,57216,6.6
9584,58077,8
9585,55946,9.9
9586,56496,10
9587,55033,10
9588,54717,5.2
9589,56723,5.2
9590,56301,5.3
9591,57307,8
9592,56477,9.4
9593,55084,5.5
9594,56577,5.6
9595,58625,7.7
9596,56472,9.1
9597,55891,9.6
9598,55693,8.6
9599,55703,8.6
9600,55212,6
9601,57583,5.4
9602,58655,10
9603,55001,7.4
9604,57354,6
9605,57089,10
9606,54736,9
9607,56997,8
9608,56328,5.8
9609,58200,9.1
9610,55216,7.9
9611,54711,10
9612,56221,5.4
9613,54998,8.6
9614,55286,9.1
9615,54813,7
9616,57630,8
9617,57335,7
9618,56940,6.6
9619,54840,9
9620,57106,9.2
9621,55227,10
9622,55382,7
9623,57371,5.4
9624,55486,10
9625,56828,10
9626,56654,5
9627,56398,8.9
9628,56018,7.6
9629,57365,10
9630,57601,9.2
9631,56030,5.3
9632,57051,10
9633,57631,9.3
9634,57629,6
9635,54798,8.7
9636,58153,8.2
9637,58408,6.5
9638,58199,8
9639,55758,10
9640,57132,5.1
9641,56719,9.1
9642,58035,5.9
9643,57934,10
9644,58210,5.3
9645,56762,9.9
9646,54821,8.8
9647,55910,8.2
9648,57611,5
9649,55156,8.3
9650,58179,8.6
9651,57495,9.9
9652,57513,10
9653,55769,8.5
9654,55021,6.7
9655,58023,7.1
9656,56986,5.3
9657,56567,5.4
9658,54889,7.8
9659,55085,6
9660,57444,10
9661,58031,7.8
9662,56115,7.1
9663,58192,9.6
9664,55477,6
9665,58337,10
9666,56715,10
9667,55220,8
9668,55113,7.9
9669,57198,10
9670,56305,8.5
9671,58529,9.8
9672,56462,9.8
9673,57891,8.5
9674,58033,9.4
9675,58365,10
9676,55501,5.7
9677,57600,10
9678,55504,7.3
9679,58213,5
9680,57449,5.2
9681,56161,10
9682,56145,9
9683,58172,5.9
9684,58152,5.2
9685,55237,10
9686,55187,6.2
9687,54966,6
9688,55041,5.4
9689,56770,10
9690,56786,10
9691,57004,9.5
9692,56078,8.4
9693,57963,7
9694,58726,6.1
9695,57551,6.7
9696,56921,10
9697,56487,5.1
9698,56066,5
9699,58321,9
9700,55821,10
9701,56227,10
9702,55014,9.4
9703,56416,8.8
9704,58135,9.5
9705,57627,8.5
9706,58398,8
9707,58316,6.2
9708,57604,9.7
9709,57221,10
9710,57206,5.3
9711,58078,9.9
9712,57332,7.5
9713,57712,5
9714,57885,6.8
9715,56571,10
9716,58006,7.9
9717,55648,10
9718,57778,5.2
9719,56028,9.4
9720,58137,6
9721,56206,8.6
9722,56535,6.7
9723,56664,6.4
9724,55478,9.1
9725,57645,7.7
9726,57812,8
9727,57406,8.2
9728,55840,6.4
9729,57980,6.8
9730,55189,9.7
9731,58068,8
9732,57349,5.5
9733,55473,8
9734,57367,5.4
9735,57628,7.1
9736,57551,9.5
9737,57189,7.7
9738,56941,7.5
9739,58544,8
9740,56523,9.5
9741,57099,9.8
9742,57749,9.2
9743,55848,6.3
9744,58342,7.8
9745,55612,6.2
9746,55187,6.6
9747,57721,7.6
9748,55434,9.7
9749,57662,7.5
9750,57872,5.5
9751,58512,10
9752,56347,6.7
9753,55790,7.3
9754,58009,9
9755,55071,5.4
9756,57890,5.4
9757,57890,5.3
9758,54984,10
9759,55189,9.2
9760,55743,9.9
9761,58701,5.4
9762,57670,10
9763,55743,5.3
9764,55870,9.4
9765,58659,7.8
9766,57171,5.8
9767,55072,9
9768,57995,9.7
9769,57748,6.7
9770,56599,8.8
9771,56413,8.1
9772,58859,8.7
9773,56215,7.6
9774,55084,7.7
9775,55835,5.7
9776,58119,8.4
9777,58103,8.8
9778,56635,7
9779,56177,6.2
9780,56573,5.5
9781,58469,7
9782,55597,7.5
9783,58776,10
9784,57543,9.3
9785,58151,9
9786,55116,7.3
9787,57931,6.7
9788,55530,7.4
9789,55412,6
9790,57098,9.7
9791,54931,7.5
9792,57578,5.5
9793,57600,6.4
9794,57773,6.2
9795,55239,8.6
9796,57681,5.8
9797,55281,9.3
9798,56278,5.8
9799,55874,8.4
9800,56389,5.3
9801,56854,6.1
9802,58883,10
9803,56447,10
9804,56106,6
9805,56891,6
9806,58382,7.3
9807,58824,7.3
9808,55277,6.3
9809,55897,9.7
9810,55008,6.3
9811,56150,5.3
9812,58698,6.9
9813,56955,7.4
9814,57471,10
9815,56649,5.1
9816,55335,10
9817,56282,5.8
9818,56170,6.5
9819,55046,8.9
9820,57862,5.1
9821,56007,7
9822,58046,7.3
9823,55912,6
9824,57643,10
9825,56324,10
9826,57825,10
9827,58649,5.5
9828,56099,5.3
9829,58631,8
9830,57184,5.7
9831,58346,8.1
9832,55509,10
9833,58018,8.2
9834,57889,8.3
9835,57815,9.4
9836,58695,7.1
9837,57791,9.1
9838,55701,7.8
9839,56892,10
9840,57069,10
9841,57702,5.2
9842,57112,7.6
9843,57660,6
9844,55756,8
9845,55381,10
9846,58337,9
9847,58370,7
9848,58751,7.3
9849,57807,5.2
9850,55900,8
9851,58795,9.7
9852,58383,5
9853,58075,9.8
9854,57251,9.6
9855,58746,8.1
9856,55117,5.2
9857,56956,5.9
9858,58437,6.2
9859,55065,6.3
9860,58908,5.5
9861,56724,7.3
9862,55566,8.1
9863,57026,10
9864,58144,8
9865,57437,7.4
9866,58562,8.1
9867,55901,6.4
9868,57718,5.1
9869,58031,8.2
9870,56959,10
9871,55289,7
9872,55591,8.4
9873,55839,6.2
9874,56280,6.7
9875,55558,8.6
9876,57005,8.5
9877,56719,6.6
9878,58453,6.7
9879,56171,9.2
9880,55900,5.1
9881,58385,6.9
9882,58944,5.1
9883,58794,5.6
9884,58207,6.2
9885,58301,5.7
9886,56249,10
9887,56215,10
9888,57847,7.5
9889,55917,8.8
9890,58783,7
9891,57203,8.8
9892,55364,5.9
9893,55710,10
9894,55267,7.2
9895,55507,7.3
9896,58363,10
9897,57531,6.5
9898,57578,9.6
9899,58672,9.4
9900,57941,7.6
9901,56021,5.2
9902,57392,8.3
9903,57515,6.9
9904,56265,10
9905,57771,6.2
9906,55746,6.4
9907,58092,5.3
9908,58722,5.3
9909,58418,5.9
9910,57834,9
9911,58118,10
9912,58040,7.4
9913,55071,6.1
9914,55996,10
9915,55994,10
9916,58080,6.1
9917,57746,9.2
9918,55550,8.6
9919,55144,8.1
9920,55934,7
9921,55193,9.9
9922,55558,7.8
9923,58998,6.3
9924,58876,6.9
9925,55028,8.6
9926,57701,9.1
9927,58478,9
9928,55657,8
9929,55122,7.8
9930,58866,7.4
9931,56147,8.9
9932,55043,6.2
9933,58821,8.9
9934,55684,8.6
9935,58203,9.8
9936,58148,5.9
9937,57630,9.6
9938,55288,8.4
9939,57314,7.2
9940,58504,5.2
9941,57272,5.5
9942,55869,10
9943,57720,9.8
9944,58944,7.5
9945,58496,5.5
9946,55250,8.1
9947,55620,8.4
9948,55833,10
9949,57773,10
9950,58361,7
9951,56538,10
9952,55771,10
9953,58468,9.9
9954,55699,5.8
9955,56894,5.6
9956,57619,7.1
9957,57893,6
9958,56947,8.6
9959,56388,5.9
9960,58686,6.6
9961,56266,10
9962,58964,6
9963,55229,9.2
9964,55306,6.5
9965,56265,6.4
9966,56873,5
9967,57776,10
9968,57802,7.2
9969,55201,10
9970,57546,7.6
9971,56061,8.4
9972,56365,5
9973,55259,6.6
9974,55526,6.6
9975,57784,7.4
9976,56262,7.5
9977,55307,6.9
9978,59004,6.3
9979,56764,9.8
9980,56926,10
9981,55414,8.1
9982,58001,9.4
9983,57043,6.6
9984,58739,9.9
9985,56328,10
9986,56913,8.1
9987,55113,10
9988,55295,6.9
9989,58342,8.8
9990,56013,5.1
9991,55591,10
9992,58123,8.5
9993,57060,7.2
9994,56756,7.7
9995,55653,7.7
9996,57838,7.2
9997,55371,10
9998,59087,8.6
9999,55522,9.2
10000,55393,6.9
10001,58901,10
10002,55842,10
10003,58200,5.3
10004,55795,9.5
10005,56747,10
10006,55107,5.8
10007,57696,8.1
10008,58589,6
10009,57336,9.4
10010,55452,7.3
10011,58205,10
10012,57740,10
10013,58550,8.5
10014,56456,6.2
10015,59080,10
10016,56679,7.9
10017,56426,8.2
10018,58042,7.8
10019,58061,7
10020,55329,5.9
10021,57075,5.8
10022,58817,8.2
10023,58350,6.8
10024,56037,9.8
10025,55262,9.5
10026,58204,5
10027,55420,8.4
10028,56273,6.1
10029,55308,10
10030,55625,9.1
10031,56976,6.3
10032,58671,6.8
10033,55500,7
10034,57094,7.4
10035,57234,10
10036,55995,9.1
10037,55223,10
10038,55920,8.5
10039,56018,6.2
10040,57784,5.6
10041,55372,8.6
10042,57939,10
10043,55525,7.8
10044,55685,9
10045,58440,7.4
10046,57995,10
10047,55834,9.5
10048,58430,10
10049,58861,5.4
10050,58782,5.7
10051,55346,9.8
10052,56922,7.6
10053,55170,6
10054,56669,6
10055,55715,8.4
10056,56594,10
10057,55894,7.4
10058,55818,7.4
