con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40157,10,2,32,43,2,2,2,4,12400
40162,24,2,32,33,2,2,1,2,6020
40176,45,2,32,45,2,2,4,4,23000
40183,103,3,32,28,2,2,2,2,7740
40218,66,2,32,54,2,1,2,4,6880
40226,64,2,32,30,2,2,2,4,10000
40235,102,2,32,42,2,2,2,4,10000
40238,52,1,32,33,2,1,1,1,4000
40239,78,3,32,22,2,1,2,2,7525
40243,46,2,32,42,2,2,2,4,6400
40267,21,1,32,45,2,2,1,4,4800
40278,120,1,32,37,2,2,2,4,10600
40278,120,3,32,20,2,1,2,1,6450
40278,111,2,32,28,2,1,1,4,4300
40287,65,2,32,69,2,2,1,4,2150
40291,52,1,32,35,2,2,5,4,50000
40316,110,3,32,29,2,1,1,4,3440
40318,90,2,32,52,2,2,2,4,12000
40322,12,2,32,35,2,2,2,4,6665
40325,130,2,32,35,2,2,2,4,7600
40339,92,3,32,24,2,2,2,4,8000
40343,91,1,32,41,2,2,2,4,9460
40345,29,1,32,48,2,2,4,4,20000
40345,29,2,32,51,2,2,4,1,20000
40347,35,2,32,30,2,1,1,4,6020
40358,91,2,32,24,2,2,3,1,12900
40359,99,1,32,38,2,2,2,4,12000
40403,60,1,32,62,2,2,3,4,14400
40411,15,2,32,50,2,2,3,4,18000
40002,88,2,6,53,2,1,1,4,5375
40004,101,3,6,30,2,2,2,4,11600
40011,90,1,6,58,2,2,2,3,8600
40011,61,1,6,26,2,2,1,4,6000
40016,33,3,6,40,2,1,2,4,10750
40018,89,2,6,50,2,2,1,2,3440
40020,190,2,6,17,2,1,2,2,7525
40028,14,1,6,35,2,2,2,2,12040
40042,14,3,6,18,2,1,1,2,3225
40047,1,1,6,27,2,2,3,4,13000
40069,54,2,6,30,2,1,3,4,12900
40073,86,3,6,24,2,1,2,4,6450
40073,4,3,6,24,2,2,2,4,10750
40165,8,8,32,22,2,2,1,5,6000
40174,7,1,32,38,2,2,2,4,7000
40183,42,1,32,46,2,2,1,4,6000
40183,42,3,32,22,2,2,2,4,8600
40201,8,2,32,49,2,2,3,3,18000
40206,90,1,32,38,2,2,3,4,18000
40207,46,4,32,33,2,1,1,4,1000
40208,41,1,32,34,2,1,2,3,6450
40208,1,2,32,27,2,1,1,3,3225
40214,11,1,32,30,2,1,1,4,6000
40224,21,1,32,34,2,2,2,2,11000
40231,201,2,32,36,2,1,4,4,21500
40254,49,1,32,45,2,1,2,1,10750
40308,17,1,32,32,2,2,4,4,24000
40311,49,2,32,37,2,2,2,4,8000
40318,26,1,32,53,2,2,4,4,30100
40318,26,3,32,24,2,2,3,2,15050
40321,55,1,32,50,2,2,2,3,10000
40323,90,1,32,38,2,2,2,1,10750
40327,13,1,32,51,2,2,2,4,7740
40347,58,1,32,48,2,2,2,4,12000
40348,228,1,32,33,2,1,1,4,2000
40352,11,1,32,32,2,2,2,4,8170
40352,47,1,32,20,2,1,2,3,8170
40362,106,2,32,32,2,1,1,3,2000
40374,37,1,32,25,2,1,2,5,6450
40376,46,1,32,49,2,2,2,3,12000
40394,54,2,32,60,2,1,1,4,2580
40404,96,2,32,31,2,2,3,1,13760
40406,123,1,32,45,2,1,2,4,7000
40407,76,1,32,49,2,2,1,3,4000
22277,112,3,6,21,2,2,1,2,5160
22277,112,4,6,24,2,2,1,2,5160
40003,59,2,6,52,2,2,4,4,30000
40019,78,2,6,35,2,2,2,4,11600
40038,58,4,6,26,2,2,1,4,6000
40041,2,2,6,36,2,2,2,4,6450
40043,116,1,6,66,2,2,2,3,8600
40045,45,2,6,23,2,1,1,4,5160
40063,11,4,6,18,2,1,2,1,7740
40075,7,1,6,42,2,2,2,4,11000
40087,120,1,6,59,2,1,3,3,12900
40090,51,4,6,19,2,1,2,2,8170
40099,89,1,6,58,2,1,1,4,860
40102,170,2,6,41,2,2,2,4,9000
40111,6,3,6,22,2,1,2,4,7740
40118,49,2,6,55,2,1,1,4,6000
40126,16,1,6,47,2,1,2,1,7740
40132,68,1,6,60,2,1,1,3,4300
40136,151,4,6,18,2,1,1,4,645
40144,45,1,6,29,2,2,4,6,19350
40145,156,3,6,20,2,1,1,4,5805
40154,82,3,6,26,2,1,1,4,5700
40154,150,4,6,25,2,1,2,3,6450
40159,55,2,6,53,2,2,1,2,4730
40164,121,3,6,29,2,2,1,3,5160
40165,111,1,6,62,2,2,2,2,10750
40170,51,3,6,55,2,2,1,4,5600
40178,120,2,6,35,2,1,1,3,1935
40184,24,1,6,56,2,2,3,3,12900
40189,43,1,6,50,2,1,3,4,14000
40191,31,2,6,54,2,1,1,4,5375
40192,83,2,6,47,2,2,2,3,6450
40199,124,2,6,30,2,2,2,2,6450
40200,203,2,6,41,2,2,1,4,5200
40205,30,3,6,26,2,1,2,4,8600
40209,64,4,6,20,2,1,1,7,5160
40213,11,1,6,57,2,1,1,4,1600
40217,13,2,6,31,2,1,4,4,23800
40219,49,2,6,46,2,2,2,3,7000
40221,91,7,6,23,2,1,2,1,7740
40226,37,1,6,30,2,2,2,2,6450
40226,50,1,6,47,2,2,2,4,7740
40227,18,1,6,35,2,1,2,4,8600
40228,79,1,6,63,2,2,2,4,8000
40244,60,3,6,29,2,1,3,4,14000
40245,38,3,6,13,2,1,1,3,645
40246,13,1,6,31,2,1,2,2,10965
40251,103,2,6,38,2,1,1,4,5160
40258,26,11,6,18,2,1,2,1,6880
40269,63,2,6,33,2,1,2,4,8600
40277,62,2,6,54,2,2,2,4,10200
40283,9,1,6,33,2,2,1,4,5375
40286,29,1,6,41,2,2,1,2,6020
40286,56,1,6,50,2,1,2,1,9460
40286,56,2,6,48,2,1,2,4,6450
40288,89,1,6,34,2,2,3,1,15050
40290,1,2,6,31,2,2,2,4,12000
40291,27,3,6,34,2,1,3,1,12900
40296,109,1,6,52,2,1,2,3,7740
40297,93,1,6,44,2,2,3,4,12600
40300,89,1,6,23,2,2,4,1,24000
40305,45,1,6,55,2,1,2,4,10320
40306,7,1,6,33,2,2,4,4,21500
40315,48,2,6,27,2,1,2,4,7740
40317,103,1,6,49,2,1,1,4,5590
40320,17,2,6,41,2,1,1,7,6200
40321,6,1,6,45,2,1,3,4,13760
40323,9,2,6,44,2,1,2,3,8600
40329,58,3,6,22,2,1,1,4,6000
40338,37,1,6,69,2,2,2,4,10000
40338,10,1,6,70,2,1,1,3,2580
40341,198,1,6,26,2,2,2,3,7200
40341,198,1,6,26,2,2,1,2,5000
40343,44,2,6,24,2,1,1,4,5000
40343,74,1,6,49,2,1,3,4,12900
40344,110,1,6,23,2,2,1,3,5160
40354,152,1,6,38,2,2,2,4,8200
40356,28,1,6,33,2,2,4,4,21500
40356,88,3,6,36,2,1,2,1,8600
40363,6,1,6,53,2,2,2,3,8000
40370,124,2,6,41,2,1,2,2,10750
40377,104,3,6,66,2,1,1,6,5160
40381,54,3,6,12,2,1,1,4,1290
40382,185,2,6,42,2,2,4,4,30000
40385,54,1,6,34,2,2,4,4,25000
40385,188,2,6,29,2,2,4,4,24000
40387,88,1,6,64,2,1,1,2,3870
40387,10,2,6,15,2,1,1,4,1720
40387,10,3,6,12,2,1,1,4,1720
40389,47,2,6,61,2,2,4,4,20000
40390,20,2,6,36,2,2,3,4,15000
40397,99,2,6,33,2,2,2,6,8041
40402,23,2,6,24,2,2,5,3,100000
40406,68,2,6,29,2,2,2,4,12040
40415,56,1,6,42,2,2,3,2,15050
40417,52,2,6,33,2,2,2,4,12000
40418,87,2,6,24,2,1,2,4,10320
40015,69,3,22,23,2,2,2,3,8600
40019,21,3,22,13,2,1,1,4,860
40025,112,4,22,36,2,2,2,2,7310
40026,61,2,22,44,2,1,1,3,5100
40029,111,2,22,26,2,2,1,4,6020
40039,47,2,22,41,2,2,3,4,14000
40040,16,2,22,44,2,2,2,2,9890
40054,8,2,22,42,2,2,2,4,6450
40061,1,3,22,19,2,2,2,3,7310
40073,57,1,22,38,2,2,3,3,14000
40087,126,2,22,16,2,1,1,4,1935
40089,9,1,22,26,2,2,2,4,7740
40103,62,3,22,22,2,1,1,4,3000
40113,99,1,22,67,2,2,2,4,8000
40114,43,1,22,63,2,1,2,4,10000
40122,51,1,22,51,2,2,2,2,10750
40131,50,2,22,21,2,1,1,2,2580
40139,29,1,22,45,2,2,5,4,68800
40140,72,3,22,18,2,1,1,3,5160
40153,59,1,22,48,2,1,2,3,6450
40161,45,1,22,35,2,2,1,4,5590
40170,75,1,22,37,2,2,4,4,22000
40193,257,1,22,29,2,2,2,3,10000
40198,240,1,22,67,2,1,2,4,10750
40207,20,3,22,18,2,2,1,4,3440
40217,152,1,22,24,2,2,2,4,10750
40246,48,1,22,59,2,2,2,4,8600
40266,3,1,22,37,2,2,2,2,9000
40268,77,1,22,51,2,2,2,4,10000
40271,22,1,22,45,2,2,2,4,9030
40272,56,1,22,50,2,2,2,3,9000
40273,70,1,22,50,2,2,3,4,14000
40273,70,3,22,19,2,1,1,3,5160
40278,35,2,22,45,2,1,2,3,10320
40282,70,2,22,40,2,1,2,1,8600
40285,96,1,22,33,2,2,2,4,11500
40306,157,1,22,65,2,2,4,1,20000
40312,100,1,22,54,2,2,3,2,16000
40312,134,2,22,23,2,2,2,4,8170
40318,125,1,22,29,2,2,3,4,15000
40319,31,2,22,35,2,1,2,3,6450
40321,37,6,22,25,2,2,2,2,8600
40323,109,1,22,34,2,2,4,4,20000
40327,77,2,22,73,2,1,1,4,4300
40331,8,1,22,47,2,1,3,3,13900
40340,177,1,22,28,2,2,2,2,7740
40343,63,3,22,23,2,1,1,3,6000
40344,74,1,22,30,2,2,4,4,20000
40345,55,1,22,32,2,2,2,2,8600
40350,98,5,22,27,2,1,2,4,8600
40352,4,1,22,55,2,2,3,4,17200
40357,44,1,22,56,2,2,4,4,20000
40364,21,3,22,23,2,2,2,4,10750
40367,58,1,22,43,2,2,2,2,7095
40372,127,1,22,44,2,1,2,4,6450
40375,112,2,22,31,2,1,1,4,5600
40377,27,2,22,49,2,1,1,3,6000
40385,114,1,22,52,2,2,1,4,6000
40387,123,2,22,17,2,1,3,3,15050
40412,11,1,22,45,2,2,5,4,36000
40412,72,2,22,19,2,2,2,4,7740
40001,79,1,29,58,2,2,3,4,15050
40006,8,3,29,33,2,2,3,4,13000
40008,80,1,29,27,2,1,1,2,5590
40009,83,2,29,29,2,2,2,2,10000
40010,20,1,29,60,2,1,1,4,2580
40011,107,1,29,58,2,1,2,2,6450
40014,5,3,29,33,2,2,4,2,20000
40018,33,1,29,53,2,1,1,3,1720
40022,47,1,29,60,2,1,1,4,2580
40027,31,2,29,36,2,2,1,4,6000
40028,72,3,29,70,2,1,1,3,2400
40029,77,1,29,59,2,1,1,4,3440
40032,32,1,29,39,2,2,2,4,10000
40032,11,1,29,43,2,2,3,4,14000
40037,88,1,29,39,2,2,2,2,7310
40046,42,1,29,54,2,2,3,4,14000
40050,80,1,29,59,2,1,1,2,3010
40050,4,2,29,43,2,1,2,3,8600
40054,203,1,29,57,2,1,2,4,6450
40062,50,4,29,17,2,1,1,2,2580
40062,43,1,29,44,2,1,3,4,12900
40062,134,1,29,36,2,2,2,3,10750
40063,52,1,29,38,2,2,1,3,4000
40064,66,1,29,55,2,1,1,1,4730
40066,90,1,29,47,2,1,1,3,3440
40067,68,2,29,28,2,1,1,4,2150
40072,37,3,29,50,2,1,2,1,7310
40076,163,1,29,31,2,1,1,3,3655
40076,80,1,29,24,2,1,2,1,7740
40088,83,2,29,60,2,1,1,4,1290
40097,217,2,29,58,2,2,2,4,9000
40101,75,1,29,45,2,1,4,4,21500
40104,49,1,29,47,2,1,1,2,6000
40105,52,2,29,20,2,1,1,4,645
40107,31,1,29,68,2,1,1,4,3440
40108,156,3,29,20,2,2,2,6,6610
40112,60,1,29,55,2,1,1,4,4515
40112,60,2,29,57,2,1,1,2,5160
40113,38,1,29,33,2,1,4,4,25800
40115,131,3,29,20,2,1,2,1,9890
40115,146,3,29,19,2,2,1,2,6020
40117,11,1,29,54,2,1,1,4,1677
40117,11,4,29,34,2,2,2,3,6450
40117,35,1,29,63,2,2,1,4,4300
40119,16,2,29,45,2,2,2,4,7000
40120,102,1,29,43,2,1,1,2,3870
40120,102,2,29,41,2,1,1,2,3870
40120,102,3,29,17,2,1,1,2,3870
40120,64,1,29,70,2,1,1,3,5160
40123,174,2,29,30,2,1,2,4,10000
40124,99,1,29,50,2,1,2,1,6450
40126,51,3,29,28,2,2,1,3,4600
40128,8,5,29,21,2,1,1,4,3225
40131,142,3,29,23,2,2,1,3,5160
40134,60,2,29,35,2,2,3,3,15000
40135,7,1,29,52,2,1,2,6,6450
40136,17,5,29,42,2,1,2,4,6450
40137,120,1,29,55,2,1,1,4,1720
40140,70,2,29,44,2,1,1,3,4300
40141,14,4,29,26,2,2,3,2,12900
40143,90,2,29,56,2,1,2,4,6450
40145,55,4,29,27,2,2,2,4,10000
40155,106,1,29,71,2,1,1,6,1290
40165,118,3,29,19,2,2,2,2,7525
40168,130,1,29,59,2,2,3,4,14000
40189,10,1,29,32,2,2,1,4,5000
40190,121,2,29,23,2,1,1,4,3870
40194,11,1,29,30,2,1,1,1,4300
40200,85,1,29,32,2,1,1,4,4300
40204,47,2,29,40,2,2,2,2,6880
40207,13,2,29,59,2,1,2,4,7740
40211,94,2,29,41,2,1,2,2,6450
40213,158,6,29,54,2,1,2,1,6880
40214,51,3,29,36,2,1,2,1,6450
40216,139,2,29,40,2,2,1,2,6020
40223,89,4,29,19,2,1,1,2,3010
40225,112,1,29,43,2,1,1,2,2580
40227,28,3,29,20,2,2,2,4,7400
40230,116,1,29,49,2,1,2,6,6450
40233,6,4,29,24,2,2,2,2,10750
40233,6,5,29,26,2,1,1,2,3440
40235,2,1,29,41,2,1,2,4,11600
40239,27,5,29,27,2,1,1,3,5590
40242,22,1,29,50,2,1,2,4,6450
40242,114,1,29,49,2,1,2,3,6450
40247,26,2,29,38,2,2,3,4,16000
40248,82,1,29,54,2,1,4,4,21500
40251,91,1,29,51,2,1,1,3,5160
40252,28,4,29,21,2,1,1,3,400
40256,541,1,29,26,2,2,1,2,5590
40261,91,2,29,46,2,2,1,4,6000
40264,109,1,29,38,2,1,2,1,8600
40269,140,3,29,15,2,1,1,1,860
40270,151,1,29,56,2,2,2,2,9460
40273,53,3,29,25,2,1,2,2,7740
40282,104,3,29,46,2,2,2,4,12000
40282,43,3,29,17,2,1,2,1,7740
40282,15,1,29,55,2,1,1,4,3000
40282,110,4,29,23,2,1,1,2,2580
40285,39,4,29,38,2,2,1,2,6000
40288,113,4,29,38,2,1,2,4,6450
40288,113,6,29,23,2,1,1,4,2580
40289,91,2,29,40,2,2,2,4,10000
40305,11,3,29,45,2,2,2,2,6450
40305,138,2,29,39,2,1,3,3,15050
40305,93,1,29,31,2,1,1,2,4214
40307,5,1,29,27,2,2,2,4,9890
40307,20,2,29,28,2,2,1,4,5000
40308,139,2,29,41,2,1,1,4,2580
40314,56,2,29,27,2,1,1,3,6020
40315,75,1,29,53,2,2,2,4,7740
40315,75,2,29,29,2,1,1,4,1290
40315,75,5,29,26,2,1,2,3,6450
40319,69,1,29,41,2,2,1,1,5160
40324,28,4,29,40,2,1,1,2,4730
40335,34,1,29,27,2,1,2,2,8600
40335,128,3,29,22,2,2,2,4,12000
40336,83,2,29,28,2,2,1,4,4200
40338,58,3,29,29,2,1,1,4,1290
40344,123,2,29,43,2,2,2,3,8000
40346,49,1,29,38,2,1,1,4,4400
40346,90,1,29,40,2,2,4,4,25000
40347,39,2,29,26,2,1,1,4,5160
40356,51,3,29,19,2,1,1,1,5375
40356,29,3,29,23,2,1,1,2,5590
40359,49,2,29,42,2,2,2,2,7000
40362,50,1,29,26,2,1,1,6,3440
40364,3,3,29,20,2,1,1,3,2150
40369,106,1,29,50,2,1,2,4,9000
40371,31,2,29,26,2,1,2,4,6450
40373,29,3,29,25,2,2,2,2,12000
40375,116,3,29,24,2,2,1,2,5160
40376,42,6,29,20,2,1,1,2,5160
40377,17,1,29,49,2,2,2,3,12000
40391,22,2,29,30,2,1,1,6,5000
40397,3,1,29,35,2,2,2,2,12000
40399,94,1,29,27,2,1,1,3,4300
40399,122,2,29,34,2,1,1,3,3870
40401,69,2,29,39,2,1,1,2,3780
40406,68,5,29,25,2,2,3,3,12900
40409,13,3,29,38,2,1,1,1,5400
40409,98,1,29,56,2,1,1,6,5160
40415,14,1,29,48,2,1,1,2,5160
40418,12,1,29,55,2,2,3,4,15000
40002,153,1,3,27,2,2,4,3,20000
40008,60,3,3,41,2,2,4,4,24000
40010,61,1,3,61,2,2,2,3,6450
40016,20,1,3,44,2,1,2,1,12000
40018,29,6,3,40,2,1,1,1,5160
40019,79,3,3,20,2,1,2,3,6450
40024,73,1,3,44,2,2,1,3,6000
40029,72,1,3,29,2,2,1,3,2400
40030,22,2,3,19,2,1,2,1,9460
40031,30,2,3,44,2,1,2,4,6450
40033,42,7,3,30,2,2,4,1,25800
40035,131,1,3,38,2,2,5,4,40000
40037,120,3,3,33,2,2,2,1,8600
40037,42,1,3,45,2,2,2,4,11800
40040,140,3,3,30,2,2,3,4,16000
40043,37,1,3,40,2,2,1,5,6000
40044,2,1,3,53,2,2,4,4,20000
40046,89,1,3,53,2,2,3,4,15050
40047,159,2,3,38,2,1,1,3,5000
40052,29,1,3,47,2,1,1,2,5375
40054,20,1,3,28,2,2,4,4,20000
40056,103,2,3,41,2,1,2,2,7740
40056,20,2,3,41,2,2,1,3,6000
40060,102,2,3,43,2,2,2,4,10750
40061,40,2,3,54,2,2,1,3,1075
40061,143,2,3,38,2,2,2,4,6450
40063,75,2,3,35,2,1,2,4,10750
40074,104,2,3,27,2,2,3,4,13000
40079,32,1,3,44,2,2,2,2,9000
40082,104,4,3,27,2,1,2,4,7000
40088,132,3,3,19,2,1,1,4,860
40090,63,1,3,56,2,2,2,4,10000
40099,62,2,3,55,2,1,1,4,1935
40100,98,2,3,46,2,1,2,4,9830
40100,57,1,3,38,2,2,2,4,8000
40100,79,2,3,42,2,1,1,3,4300
40107,127,1,3,30,2,1,3,1,15050
40110,25,1,3,52,2,1,1,4,2580
40110,17,1,3,59,2,2,1,4,6000
40116,63,1,3,51,2,1,2,3,6450
40116,83,3,3,22,2,1,2,4,6450
40120,36,1,3,35,2,2,4,3,27000
40120,60,1,3,46,2,1,2,3,6450
40122,31,3,3,20,2,1,1,4,860
40131,75,2,3,14,2,1,1,4,860
40133,21,1,3,31,2,2,2,3,12000
40142,20,2,3,43,2,2,4,5,26000
40144,19,2,3,55,2,1,1,3,600
40144,19,4,3,24,2,2,2,4,7310
40144,19,6,3,25,2,2,2,3,8600
40145,115,1,3,29,2,2,3,4,14000
40146,56,1,3,40,2,1,2,4,7740
40149,70,1,3,53,2,2,4,1,30100
40149,70,2,3,51,2,1,1,4,2580
40149,18,1,3,53,2,2,2,4,12000
40150,20,4,3,22,2,2,2,3,6665
40155,68,2,3,34,2,2,2,4,6750
40157,10,2,3,47,2,2,2,4,8600
40164,52,2,3,37,2,2,3,4,18000
40167,14,2,3,57,2,1,1,7,2000
40167,87,1,3,46,2,2,3,4,14000
40173,104,1,3,28,2,2,2,4,6300
40177,93,1,3,55,2,2,1,4,3000
40181,25,1,3,52,2,2,1,4,4000
40181,55,2,3,39,2,2,4,4,20000
40183,86,1,3,31,2,2,2,3,8380
40183,26,1,3,41,2,2,4,4,30000
40195,130,4,3,30,2,2,3,4,15050
40197,34,1,3,44,2,2,4,4,30000
40200,63,1,3,26,2,1,1,4,5160
40200,63,2,3,29,2,1,1,4,5160
40203,54,1,3,56,2,2,1,4,4400
40203,95,1,3,39,2,1,4,1,19350
40203,95,2,3,38,2,1,1,4,3870
40207,56,1,3,39,2,2,4,4,25000
40209,52,1,3,43,2,2,5,4,50000
40211,77,4,3,20,2,1,1,3,2150
40212,140,1,3,43,2,1,5,3,34400
40213,35,1,3,50,2,2,5,3,50000
40219,99,1,3,59,2,2,1,4,4000
40220,115,5,3,24,2,1,4,4,19600
40223,65,5,3,22,2,2,2,3,7600
40236,103,1,3,24,2,2,3,4,16000
40238,33,1,3,56,2,1,2,4,9030
40239,2,1,3,49,2,2,4,4,30000
40240,113,1,3,39,2,1,2,3,10750
40242,43,1,3,30,2,2,2,4,9890
40248,62,1,3,48,2,2,3,4,17200
40250,97,2,3,38,2,2,3,4,15000
40250,27,1,3,33,2,2,4,4,27000
40254,150,6,3,26,2,2,2,4,10000
40259,90,1,3,40,2,1,4,1,19350
40265,87,1,3,54,2,2,3,1,16000
40267,68,3,3,24,2,2,2,4,8600
40268,5,2,3,47,2,2,3,4,16000
40270,105,3,3,21,2,1,2,3,6450
40272,83,2,3,37,2,2,4,4,24000
40276,2,1,3,44,2,2,2,3,10750
40279,83,1,3,29,2,2,5,3,64500
40279,17,2,3,45,2,2,1,3,6020
40282,86,1,3,67,2,1,1,2,2150
40291,15,1,3,67,2,2,2,4,9000
40293,89,2,3,21,2,2,1,3,6020
40299,50,4,3,18,2,1,1,3,2150
40303,49,1,3,55,2,1,3,1,12900
40303,49,3,3,28,2,1,1,4,4300
40304,84,3,3,28,2,2,2,4,10000
40305,4,3,3,19,2,2,3,1,17200
40310,68,1,3,55,2,1,1,4,860
40312,91,1,3,31,2,2,4,4,23400
40316,11,1,3,59,2,1,1,4,4300
40321,99,4,3,21,2,1,1,3,5160
40323,76,1,3,48,2,2,4,4,30000
40326,99,1,3,54,2,2,2,3,7310
40327,45,4,3,29,2,2,2,3,12148
40331,16,1,3,42,2,1,1,4,2580
40331,22,2,3,57,2,2,2,3,10000
40334,63,2,3,35,2,1,2,4,10750
40334,40,1,3,24,2,2,2,3,12000
40339,29,1,3,63,2,1,2,4,6450
40343,5,1,3,40,2,2,2,1,9000
40344,46,1,3,54,2,2,2,4,10000
40354,94,1,3,32,2,2,3,4,14000
40355,75,1,3,37,2,2,5,4,50000
40355,100,2,3,35,2,2,2,1,10750
40357,13,1,3,57,2,1,1,4,2150
40002,11,1,23,32,2,1,1,4,3870
40002,48,1,23,41,2,2,2,4,6300
40016,138,2,23,30,2,1,2,3,7310
40028,27,2,23,35,2,2,4,4,24000
40031,90,1,23,29,2,1,2,4,10000
40039,5,3,23,21,2,1,2,4,6450
40049,43,1,23,64,2,1,2,1,6880
40049,90,3,23,30,2,1,2,4,10750
40050,208,3,23,15,2,2,2,3,8000
40050,189,2,23,49,2,2,2,2,9600
40054,137,3,23,21,2,2,2,4,10000
40070,28,1,23,49,2,2,2,4,10000
40070,28,3,23,25,2,1,2,4,7000
40076,130,1,23,40,2,2,2,4,10000
40103,109,1,23,44,2,2,2,4,11000
40104,133,1,23,57,2,1,2,4,8600
40113,14,2,23,35,2,2,3,4,14000
40115,309,3,23,22,2,1,3,1,12900
40121,39,1,23,25,2,1,2,4,6450
40122,107,1,23,46,2,2,2,4,10000
40124,86,1,23,57,2,2,1,4,6000
40128,25,2,23,45,2,1,1,3,3870
40139,55,2,23,60,2,1,2,3,7740
40142,149,2,23,37,2,1,4,1,25800
40144,50,3,23,38,2,2,2,1,8600
40145,33,1,23,37,2,2,3,4,14000
40147,346,1,23,40,2,2,2,3,8600
40149,49,1,23,46,2,2,3,4,14190
40151,75,1,23,42,2,2,1,3,3000
40151,75,2,23,44,2,2,4,4,30000
40154,239,1,23,44,2,2,3,4,18000
40162,65,2,23,51,2,2,2,4,7000
40169,12,2,23,36,2,2,2,4,11180
40176,66,1,23,77,2,1,1,4,4300
40185,94,1,23,37,2,2,2,4,10000
40208,82,1,23,49,2,2,2,4,8000
40210,83,4,23,40,2,1,4,1,30100
40220,35,2,23,35,2,2,2,4,10000
40224,27,1,23,35,2,2,2,3,12000
40227,57,3,23,49,2,1,2,3,7740
40228,118,1,23,38,2,2,2,4,9000
40229,121,4,23,22,2,2,2,4,7800
40229,45,2,23,36,2,2,2,3,6450
40232,25,3,23,19,2,2,2,4,7000
40247,67,1,23,35,2,2,2,4,9000
40248,79,6,23,31,2,1,2,4,6450
40028,72,1,23,63,2,2,2,4,10000
40031,117,1,23,38,2,2,2,3,7000
40037,60,2,23,37,2,1,2,4,10750
40040,97,2,23,22,2,2,2,3,9890
40043,34,1,23,35,2,1,2,4,11610
40045,71,1,23,63,2,1,2,4,12000
40045,26,1,23,46,2,2,2,4,12000
40066,24,1,23,48,2,1,3,4,18000
40080,91,1,23,44,2,1,1,3,6000
40085,96,1,23,51,2,2,2,4,8600
40086,3,2,23,48,2,2,2,3,8000
40086,3,4,23,25,2,2,2,4,10000
40091,25,2,23,48,2,1,1,4,3225
40098,83,2,23,63,2,1,1,4,1505
40099,120,1,23,39,2,2,2,3,8170
40107,31,3,23,30,2,1,2,4,7000
40108,64,1,23,67,2,1,1,3,1000
40112,113,1,23,54,2,2,2,4,10000
40113,44,3,23,47,2,2,2,4,8000
40115,84,3,23,20,2,1,1,4,3225
40142,76,1,23,40,2,2,1,4,6000
40145,84,3,23,23,2,2,2,4,8000
40146,57,1,23,20,2,1,2,1,10750
40150,89,2,23,32,2,2,2,4,9600
40164,95,2,23,48,2,2,2,3,7600
40176,86,1,23,40,2,1,1,4,4730
40186,143,1,23,39,2,2,2,1,12000
40197,40,2,23,24,2,2,3,3,13000
40204,25,5,23,20,2,2,2,4,10000
40247,28,1,23,30,2,2,2,1,9460
40251,169,1,23,51,2,2,5,3,36000
40253,98,4,23,20,2,2,2,3,8000
40257,5,2,23,24,2,2,2,4,6400
40257,22,9,23,40,2,1,1,4,2580
40262,39,3,23,23,2,1,1,4,4000
40263,3,1,23,39,2,2,2,4,11000
40264,50,1,23,31,2,2,3,4,13000
40265,84,2,23,49,2,2,2,4,8000
40269,77,2,23,24,2,1,3,4,14000
40272,96,1,23,54,2,1,1,4,3870
40278,44,1,23,43,2,1,2,2,6450
40284,133,1,23,61,2,1,2,1,9460
40286,11,1,23,56,2,2,2,4,12000
40291,121,1,23,51,2,2,2,4,7000
40292,33,4,23,25,2,2,1,4,6000
40298,11,1,23,29,2,2,2,4,7600
40298,38,2,23,19,2,1,2,4,7525
40298,107,1,23,60,2,1,1,3,3655
40302,73,2,23,23,2,2,2,3,7000
40302,49,1,23,42,2,2,4,2,20000
40307,14,1,23,52,2,2,1,4,6000
40310,77,2,23,42,2,1,1,3,2580
40316,111,1,23,27,2,1,2,4,8600
40326,93,2,23,49,2,2,2,4,10000
40326,93,3,23,25,2,2,2,4,9000
40327,24,3,23,19,2,1,1,2,6000
40327,82,3,23,20,2,2,2,4,10600
40329,31,4,23,21,2,1,4,4,20640
40329,115,2,23,27,2,1,1,3,1720
40331,4,1,23,48,2,2,2,4,10000
40331,83,3,23,38,2,2,3,4,18000
40332,30,2,23,42,2,2,3,4,16340
40333,84,2,23,41,2,1,3,1,12900
40335,31,2,23,36,2,2,1,4,6000
40338,76,3,23,32,2,2,2,4,12000
40340,140,2,23,35,2,1,1,3,1720
40341,88,4,23,17,2,1,2,4,7740
40352,77,1,23,29,2,2,2,4,10000
40355,63,1,23,49,2,2,2,4,12000
40355,96,1,23,25,2,2,1,4,5600
40357,103,1,23,49,2,2,2,4,7000
40359,57,1,23,37,2,2,2,3,8000
40364,39,3,23,32,2,2,1,2,6000
40367,154,3,23,24,2,2,3,4,15800
40373,422,1,23,35,2,1,3,4,12900
40392,61,1,23,36,2,1,2,4,12000
40393,54,1,23,45,2,2,3,4,18000
40396,109,1,23,32,2,2,2,3,8600
40400,30,1,23,29,2,2,4,4,20000
40402,101,4,23,33,2,1,2,3,6450
40402,101,5,23,25,2,1,2,3,7740
40408,100,1,23,66,2,2,2,4,8600
40411,69,1,23,35,2,2,2,4,7000
40412,137,4,23,25,2,2,2,4,9000
41002,134,2,4,52,2,1,1,3,5590
41005,79,5,4,44,2,2,3,4,15600
41005,53,4,4,14,2,1,1,4,1290
