con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40305,16,2,23,56,2,2,1,3,6000
41131,81,1,28,51,1,2,1,2,7095
60038,135,2,27,57,2,1,1,2,516
40215,45,1,7,46,2,1,2,1,10750
60042,66,3,24,16,2,1,1,6,430
40377,290,1,21,42,2,1,2,4,10750
60011,88,2,18,32,2,2,2,4,9000
50005,60,1,19,49,2,1,1,2,3870
40382,113,1,8,50,2,2,3,2,12900
40049,92,1,10,49,2,2,2,4,10000
50041,67,1,7,41,2,1,2,6,6880
40346,45,6,16,27,2,2,3,1,17200
50014,104,1,17,23,2,1,1,6,5375
60015,130,2,8,36,1,1,3,6,19350
40283,89,1,10,47,2,2,2,2,11180
40164,94,2,15,31,2,2,2,4,7200
40349,142,3,17,17,2,1,1,2,5160
60015,134,3,13,22,2,1,1,6,4300
40128,73,3,16,33,2,1,2,1,7740
40465,110,3,14,51,2,1,1,4,3870
40318,138,3,14,32,2,2,2,2,7740
50022,142,1,19,47,2,2,3,2,17200
50007,14,1,30,44,2,1,1,4,2150
40391,42,2,24,41,2,1,3,4,17200
40056,42,3,29,17,2,1,2,4,6450
60018,259,2,10,62,2,1,3,3,12900
41150,315,1,28,40,1,1,2,3,15050
60005,227,2,18,63,2,2,4,3,21500
60005,288,3,9,29,2,1,1,3,3600
40078,60,1,24,39,2,2,2,2,12040
50056,270,1,8,66,2,1,2,4,6450
40326,120,2,18,17,2,2,1,3,5160
40388,96,2,29,24,2,2,2,3,9000
60010,283,2,6,61,2,1,1,6,5160
50008,130,1,25,28,2,1,2,3,6450
40105,133,1,20,49,2,2,2,4,9600
40020,31,2,26,29,2,2,2,4,6450
40406,190,1,13,57,2,1,1,2,5590
50084,131,1,10,56,2,1,2,1,7740
50033,375,1,3,59,2,1,3,2,12900
50027,180,1,1,76,2,1,1,4,4300
40285,44,2,22,42,2,2,2,4,12000
40615,28,3,9,50,2,2,3,3,15000
40322,3,2,19,46,2,2,3,3,12900
60022,226,3,16,15,2,1,2,2,6880
40194,95,1,11,50,2,2,2,4,8600
41015,177,3,15,26,2,2,3,2,13760
40124,64,1,4,53,2,2,1,2,5805
50052,163,2,14,28,2,2,2,4,11400
60006,32,1,4,32,2,1,1,6,6000
50214,84,2,28,46,2,2,3,4,12600
50149,128,1,5,54,2,1,1,4,5160
40168,191,4,9,19,2,1,1,4,5934
60003,133,1,10,38,2,1,1,1,1720
40376,73,1,31,68,2,1,2,4,8600
40283,43,2,20,44,2,1,2,4,8600
50022,296,1,21,49,2,1,2,2,6450
60003,169,5,4,19,2,1,2,6,6880
40292,50,4,32,24,2,1,1,4,6200
40247,100,3,16,29,2,1,1,4,800
50061,220,4,25,18,2,2,2,6,7740
40356,48,2,23,44,2,1,2,4,6450
40329,75,1,31,36,2,1,2,4,12040
40287,79,2,2,35,1,2,2,4,14190
40292,22,1,11,62,2,2,2,4,7740
40087,80,2,4,50,2,1,2,1,8600
40114,84,1,3,44,2,2,2,6,10750
40180,78,1,23,49,2,2,3,4,17000
40287,204,2,27,41,2,1,4,4,24000
40300,86,1,1,32,2,2,4,4,19000
40135,56,1,18,61,2,2,1,4,6000
60014,204,2,29,36,2,2,4,4,21500
40451,132,1,21,58,2,1,1,4,3870
40049,67,7,5,23,2,1,3,4,12900
41111,69,1,15,44,2,1,2,1,7740
41157,14,1,5,76,2,1,1,3,2580
50007,248,1,19,48,2,2,3,5,17200
40137,13,1,22,56,2,2,1,4,6020
40133,65,1,8,57,2,2,4,4,21500
40067,35,2,23,51,2,2,2,4,11000
40261,27,2,21,63,2,2,3,4,13500
60040,85,1,7,49,2,1,1,6,1500
40072,61,1,32,44,2,2,2,3,12000
60030,39,1,13,33,2,1,2,2,6450
40387,13,1,22,31,2,2,3,4,15000
60031,154,2,11,32,2,1,1,6,2580
41109,77,2,2,42,1,1,5,4,60000
22342,2,1,27,54,2,1,1,6,5160
41114,115,2,8,32,1,2,1,2,7783
50117,302,8,30,24,2,1,2,2,10750
40130,20,1,10,88,2,2,2,4,12000
40027,31,1,3,30,2,2,3,4,15500
40092,8,1,24,71,2,1,1,1,3870
40314,51,3,24,18,2,1,1,4,1290
60022,126,2,21,53,2,1,1,4,4300
40401,103,3,17,29,2,1,2,1,6450
40525,48,1,19,35,2,1,2,3,8600
40120,2,4,8,30,2,2,2,4,6450
40405,79,3,16,25,2,2,2,3,11000
22342,215,2,27,58,2,1,1,3,5160
40067,37,1,3,49,2,2,3,3,15500
40050,76,10,4,18,2,1,1,6,5160
40323,218,1,18,52,2,2,2,1,10750
50046,129,2,5,54,1,1,1,3,6450
50042,102,5,14,53,2,2,2,3,9600
40034,102,3,22,43,2,2,4,4,20000
40559,88,1,14,58,2,2,5,4,60000
41327,37,1,8,57,1,2,1,4,5805
50035,241,1,11,32,2,1,2,1,8600
50034,126,1,31,51,2,1,1,6,1935
40406,97,1,16,30,2,1,2,1,6450
50004,58,2,12,18,2,1,2,2,7740
40313,7,3,16,66,2,1,1,2,4300
40015,80,2,29,19,2,1,1,2,3010
60007,221,1,16,54,2,2,4,3,24000
60012,85,1,14,41,2,2,2,6,10750
42335,120,2,30,49,2,1,1,4,2150
42418,57,2,30,59,2,1,1,4,3225
41131,85,1,10,56,2,2,2,2,7396
40155,4,3,12,54,2,1,1,3,4500
40386,112,2,2,33,1,2,2,1,12900
50016,294,1,30,66,2,1,1,4,300
40589,88,1,11,55,2,2,2,4,7762
40406,795,1,13,58,2,1,4,4,20000
40178,327,2,18,44,2,1,2,3,6450
41007,181,2,4,28,2,2,3,3,12900
41179,11,1,30,38,2,2,2,4,10320
41217,58,1,2,34,1,2,2,4,9460
41162,89,6,4,20,2,1,1,4,5160
50023,321,1,31,32,2,1,1,4,3870
41417,3,2,2,23,1,2,1,3,7740
40140,32,2,22,31,2,2,2,2,6450
41156,36,1,7,29,2,2,2,2,6880
50057,14,2,17,32,2,1,2,4,8063
60004,140,1,26,43,2,2,1,2,5160
40085,114,2,14,29,2,2,1,4,5590
40322,30,1,16,37,2,1,1,1,5000
40364,112,1,29,50,2,1,1,2,5200
40550,76,2,19,44,2,2,1,2,5160
50040,110,1,17,45,2,1,2,2,10750
40060,29,1,10,43,2,1,1,3,4300
60024,170,1,18,24,2,1,1,4,430
40417,22,2,2,30,1,1,2,3,12900
40221,85,1,2,43,1,1,1,4,9000
40091,62,2,10,51,2,1,1,4,2150
40226,65,1,16,45,2,2,2,4,10600
40336,56,3,26,19,2,2,2,4,8600
40197,20,2,23,21,2,2,3,1,15050
50225,115,1,28,61,1,2,1,3,7740
40208,209,1,29,60,2,2,2,3,6450
40224,45,4,11,47,2,2,1,4,6000
50022,64,2,23,56,2,2,2,3,8600
50048,143,1,16,28,2,2,2,3,10750
40187,27,1,1,59,2,2,2,4,10750
40034,112,1,21,41,2,2,2,4,11400
40107,132,2,1,33,2,2,2,4,10000
22323,137,2,21,48,2,1,2,6,8600
41049,50,1,30,25,2,1,1,4,4300
40276,3,1,27,68,2,1,2,2,8600
42276,86,2,30,25,2,2,1,3,6000
40043,143,2,6,39,2,2,1,4,5160
50003,96,1,31,57,2,2,3,4,13400
40500,76,2,21,86,2,1,1,4,860
40331,83,1,23,63,2,1,2,4,6450
60012,276,2,18,31,2,1,2,4,9460
60007,97,1,30,33,2,1,2,6,6450
50036,141,2,27,45,2,1,1,4,430
40518,43,4,11,16,2,1,2,2,7740
50033,20,3,20,28,2,1,1,4,1290
40399,57,2,32,29,2,2,2,2,7740
60033,86,1,30,29,2,2,2,4,6450
40102,18,2,13,20,2,1,1,1,3225
50022,154,2,29,33,2,1,1,4,5160
50006,183,1,27,33,2,2,5,5,36550
50116,78,1,28,31,1,1,2,4,9890
40225,129,5,27,54,2,1,1,4,5160
60035,1,2,22,44,2,1,1,2,5000
40354,346,2,4,51,2,1,1,2,2150
50023,171,2,1,55,2,1,1,3,4000
40201,88,2,13,32,2,1,1,4,5160
60004,162,2,4,24,2,1,2,1,6450
40311,20,2,25,30,2,2,3,2,18060
41328,26,4,15,19,2,2,2,2,6450
60012,106,3,28,27,2,1,2,6,6450
40231,19,2,4,28,2,2,2,4,8400
40014,16,2,30,43,2,1,1,4,3010
40309,86,1,26,41,2,2,2,2,8600
40210,50,2,21,50,2,2,3,2,12900
40074,8,2,29,30,2,1,2,2,6450
40590,120,1,11,30,2,1,2,2,7740
50007,40,2,28,70,2,1,1,4,860
40130,16,1,20,33,2,1,2,4,9000
50026,28,1,30,48,2,1,1,4,4300
50144,35,1,28,22,1,2,2,2,14190
50096,41,1,7,25,2,1,1,4,3870
60027,194,1,1,59,2,2,3,4,16000
50234,220,2,28,36,2,1,2,1,10750
40163,39,1,5,50,2,2,2,2,9050
40131,35,2,25,21,2,1,1,4,3700
41025,101,1,28,41,1,2,2,2,10234
50091,97,1,26,52,2,2,3,1,15050
41269,12,2,28,47,1,1,1,4,7740
41182,37,2,8,37,1,2,1,4,8000
40118,43,2,9,56,2,1,2,4,10750
40164,25,1,10,51,2,2,2,4,10750
40025,62,1,14,38,2,2,2,2,8000
40419,23,1,32,41,2,2,2,4,12000
50016,70,3,19,18,2,2,2,2,7740
41046,39,1,5,33,2,2,1,1,5160
60014,132,1,8,73,2,1,1,6,6000
41409,80,1,4,39,2,2,4,5,23650
40317,46,6,31,21,2,1,1,1,4300
60035,45,1,24,22,2,1,1,6,5934
50034,66,2,12,27,2,2,1,4,5600
40094,76,2,12,24,2,2,1,3,6000
50007,241,2,1,32,2,1,1,4,5375
50027,88,1,14,63,2,1,2,4,12040
40099,73,1,9,45,2,1,2,3,8600
40114,72,1,11,64,2,1,1,2,2150
40196,68,2,16,47,2,1,1,3,4373
40219,34,1,19,27,2,2,2,3,8000
60012,154,1,5,29,2,2,2,2,8888
40235,9,1,26,46,2,2,2,4,8000
40109,134,3,7,48,2,2,2,4,10000
40297,95,3,4,38,2,2,2,4,10750
50026,74,3,11,24,2,2,2,4,8041
40375,16,2,31,34,2,1,2,4,9000
40373,83,1,8,78,2,2,1,3,2000
40223,71,4,18,33,2,2,2,4,9000
40231,9,2,29,40,2,2,2,4,8000
41245,70,1,5,51,2,1,1,1,4300
50080,1,2,7,39,2,2,2,4,8000
60025,510,3,16,21,2,1,1,4,3200
40319,70,1,13,58,2,1,1,4,4300
40146,38,3,8,25,2,2,3,4,17000
40268,15,3,6,18,2,1,1,4,2150
50022,46,1,31,59,2,1,1,4,5160
50023,30,5,19,16,2,1,2,3,6450
41152,177,2,28,52,1,1,2,4,15050
50052,239,1,30,59,2,1,2,4,6450
60033,7,2,11,27,2,1,2,1,9030
40375,2,1,9,33,2,2,2,4,7500
40162,44,2,10,23,2,1,1,4,5160
40280,27,1,25,56,2,2,2,4,10750
40104,8,3,9,33,2,2,4,4,19500
50035,187,1,12,59,2,1,2,4,7000
40107,107,1,4,37,2,2,2,4,8000
50035,221,2,3,55,2,2,2,3,7500
40070,10,1,1,66,2,1,2,4,6880
41393,75,1,28,50,1,2,2,3,10750
40163,166,2,7,48,2,2,1,4,5160
50104,60,2,7,42,2,2,1,3,4300
60019,175,1,30,76,2,1,1,3,2150
40379,113,2,26,22,2,2,2,4,9030
50063,15,1,25,63,2,2,3,4,15050
40285,61,1,10,58,2,1,1,3,1000
60004,127,1,26,45,2,2,2,3,6450
50047,217,1,12,54,2,1,1,4,2580
40222,55,2,23,29,2,2,2,4,12000
60001,117,1,22,39,2,1,3,1,12900
40366,117,1,25,50,2,2,2,3,6400
41353,137,2,7,38,2,2,3,4,16000
22343,123,1,7,48,2,1,1,2,2000
40056,10,1,14,43,2,2,1,3,6020
41372,8,2,4,35,2,2,1,3,5600
41094,100,3,10,14,2,1,1,4,774
50094,182,1,5,49,2,2,1,2,5590
40348,1,2,25,41,2,2,2,4,6450
41304,74,1,30,56,2,1,2,4,9000
50023,246,1,3,42,2,2,1,3,6000
50025,39,1,18,72,2,2,1,6,3333
41061,73,2,28,39,1,2,1,3,8000
40307,36,1,25,63,2,2,4,4,30000
50027,136,3,5,31,2,2,2,2,10750
40213,64,4,24,17,2,1,1,2,5590
40105,106,3,21,29,2,1,1,2,5160
40109,1,1,21,47,2,1,1,4,4730
50072,218,1,30,26,2,2,1,4,6000
40323,76,2,3,45,2,2,4,4,30000
40209,41,2,17,30,2,1,1,4,5590
60001,195,1,20,36,2,1,2,2,7740
50002,185,1,1,33,2,1,2,2,8600
40415,30,5,24,21,2,2,3,3,15050
40176,107,1,25,34,2,2,2,4,8000
41113,92,1,10,44,2,2,2,4,8600
40143,159,2,24,29,2,2,3,4,15050
40054,16,2,28,62,2,1,1,3,1720
40308,51,3,11,24,2,1,1,4,1500
50041,129,1,7,52,2,1,1,6,5800
50008,53,1,19,41,2,2,3,2,12810
40243,110,2,12,43,2,1,2,4,7600
40043,11,1,2,43,1,2,2,4,18000
50004,249,1,31,52,2,1,1,4,6000
50019,144,1,27,28,2,2,3,4,12900
40572,120,1,14,66,2,1,2,2,6450
40239,29,1,14,47,2,2,2,2,8600
50015,272,1,7,27,2,2,1,3,5000
50067,151,2,12,32,2,2,1,4,6000
40037,94,1,26,47,2,2,1,4,5400
60004,178,2,14,51,2,2,2,4,10000
41210,18,1,28,60,1,2,2,4,10750
60014,14,1,28,71,2,1,1,6,3333
40006,79,2,19,32,2,1,3,4,15050
40360,39,3,31,21,2,1,2,4,8600
40274,89,1,32,32,2,2,2,3,7310
40393,119,1,31,44,2,2,1,1,6000
41389,91,2,4,36,2,2,3,4,14000
50025,310,1,12,46,2,2,1,4,2000
50016,87,2,25,53,2,1,1,4,2150
40182,46,2,7,51,2,1,2,3,12000
40215,4,1,28,36,2,2,5,3,50000
50020,166,3,19,23,2,2,3,4,14000
40260,79,1,4,48,2,2,2,4,8000
40335,115,1,12,28,2,1,2,4,11610
50055,89,1,4,67,2,1,1,1,5160
41276,86,1,28,22,1,2,2,4,13760
40127,10,3,28,23,2,2,1,4,5600
40124,71,2,25,28,2,2,4,4,26000
60001,204,2,17,34,2,1,1,4,860
50005,256,1,3,24,2,1,1,4,5590
60028,50,4,24,16,2,1,1,4,3870
40420,111,2,12,49,2,1,2,1,8600
40282,49,1,10,28,2,2,2,3,8600
40239,36,1,10,53,2,2,2,4,12000
40019,114,2,20,23,2,1,1,3,800
60007,41,3,2,32,1,1,1,6,7998
60008,144,2,24,58,2,1,1,2,1548
41067,108,2,28,41,1,1,1,3,6450
40151,42,5,15,52,2,2,1,4,6000
40207,38,1,1,32,2,1,3,4,12900
40416,80,3,7,30,2,2,2,4,12000
60007,203,2,5,50,2,1,2,3,6450
41401,89,1,28,48,1,2,2,4,10750
41213,40,1,15,57,2,2,2,2,7740
41239,49,1,4,60,2,2,4,4,22000
40177,31,2,7,20,2,1,2,3,6450
50070,2,1,22,36,2,2,2,1,10000
50058,74,2,20,43,2,1,1,3,1000
41106,76,2,30,38,2,2,2,4,10000
40037,111,1,17,28,2,1,2,4,8600
50002,57,2,21,26,2,1,1,4,4300
50006,106,2,31,46,2,1,2,3,8600
40373,27,3,18,29,2,1,2,4,10000
50042,241,3,31,20,2,2,2,3,7740
41166,4,3,7,20,2,1,1,4,3870
40278,93,1,27,61,2,2,2,4,8000
50008,201,1,29,30,2,1,1,6,1548
40243,76,1,6,31,2,2,2,3,8385
40054,103,1,31,50,2,2,2,2,7310
40125,38,4,23,22,2,2,1,4,6000
60050,80,4,20,27,2,1,2,1,10320
60037,223,2,32,18,2,1,1,3,1000
41233,177,1,7,40,2,1,2,4,7740
41377,80,4,7,36,2,1,1,3,3547
60001,232,7,31,50,2,1,1,3,4500
60023,252,2,13,57,2,1,1,4,1032
40338,10,3,5,19,2,2,2,2,8600
40125,168,2,29,51,2,1,1,4,1720
40388,48,1,32,44,2,1,2,4,9460
40003,54,3,5,30,2,2,2,3,6320
50034,154,1,19,55,2,2,2,3,7740
41082,13,1,28,49,1,2,2,4,16000
40288,89,3,6,19,2,2,3,1,15050
60026,7,1,12,54,2,2,1,6,1500
60013,244,1,24,26,2,1,1,6,5160
40043,82,4,28,23,2,2,2,3,7740
50023,228,4,3,19,2,1,1,4,2580
40190,30,1,12,60,2,2,2,4,10000
40595,11,2,14,33,2,1,1,4,1720
40207,5,1,32,27,2,2,3,4,14000
40258,51,1,8,46,2,2,3,3,17200
40055,91,2,21,36,2,2,1,2,5160
50166,113,3,5,19,2,1,1,4,1935
40009,63,1,21,29,2,1,1,4,3870
40414,65,2,32,42,2,2,2,4,11000
60001,178,1,15,28,2,1,2,4,7740
40070,14,4,17,29,2,1,1,4,2150
50036,415,2,27,56,2,1,2,4,6450
50043,102,2,3,39,2,2,3,4,13000
50034,438,1,20,41,2,2,2,4,6429
40319,50,5,12,32,2,2,1,4,5590
50115,38,1,28,39,1,2,1,4,3440
60010,10,2,8,20,2,1,1,6,1000
41135,38,1,2,63,1,2,2,4,13000
40144,121,3,4,31,2,1,1,4,5375
50031,101,1,29,19,2,1,2,1,6880
40215,41,1,26,43,2,1,4,2,25800
50011,66,2,29,60,2,1,1,4,2580
40054,15,3,26,32,2,2,2,4,8000
40248,55,1,28,50,2,2,1,1,6020
40242,33,3,19,47,2,2,2,4,8600
40271,27,1,11,65,2,1,2,4,10750
40071,218,2,31,36,2,2,3,4,14600
40326,31,5,7,34,2,1,2,4,9000
40021,18,3,7,14,2,1,1,3,2580
50026,93,2,16,42,2,2,2,4,7310
60036,132,3,24,50,2,1,1,6,3440
50005,45,3,10,18,2,1,1,4,3870
50014,155,3,12,29,2,1,2,1,7740
50025,5,1,26,46,2,1,2,3,8600
50082,33,4,23,23,2,2,2,4,8000
40015,1,2,20,46,2,1,2,4,7740
40042,103,4,29,25,2,1,2,4,8600
40136,123,2,25,23,2,2,2,3,12040
41192,34,2,5,29,2,1,1,4,6020
40408,84,2,5,27,2,2,1,4,5800
50116,75,2,26,41,2,2,2,6,7310
40196,6,3,13,24,2,1,2,4,7740
40343,60,2,29,41,2,2,1,4,3200
60006,44,1,4,65,2,1,2,6,6417
60027,20,2,22,49,2,2,1,4,5590
50119,114,3,23,35,2,1,2,4,7740
40190,107,1,15,31,2,2,4,4,25000
40407,77,2,29,32,2,2,2,4,6450
50063,137,1,20,40,2,1,3,1,12900
40355,104,1,29,43,2,2,1,4,6200
41334,77,2,5,50,2,2,1,4,6000
40018,52,1,4,40,2,1,1,1,3870
40186,119,3,27,31,2,1,2,3,6450
40086,27,1,12,73,2,1,1,4,3440
50011,116,1,25,53,2,1,1,4,6000
40350,100,5,19,18,2,1,1,3,430
40414,141,4,27,31,2,2,2,3,7310
50017,153,2,16,53,2,1,2,2,6450
40217,13,1,6,32,2,2,2,4,10750
40097,32,2,31,22,2,1,1,3,3200
50004,90,3,27,42,2,2,3,5,18000
40075,74,2,18,30,2,2,2,4,6450
40089,19,2,17,30,2,2,1,4,4000
50077,145,2,12,53,2,2,3,3,12900
41236,94,2,5,45,2,2,2,4,8170
40383,22,5,23,52,2,1,2,4,6450
40288,12,2,17,35,2,1,2,2,6450
40272,47,1,23,24,2,1,2,4,9600
41172,117,2,30,57,2,2,1,3,6020
41398,121,2,2,40,1,1,1,3,200
41396,72,1,8,40,1,2,1,2,9030
40243,82,2,24,45,2,2,3,4,12900
40375,108,3,19,28,2,2,3,3,15000
50056,17,1,20,44,2,1,2,1,8600
40329,134,1,14,30,2,2,2,4,11000
50033,99,1,26,36,1,2,2,2,9460
40086,74,2,5,50,2,1,2,2,8600
40187,48,3,6,17,2,1,2,3,6880
50023,120,2,3,26,2,1,1,4,1290
40150,137,1,7,39,2,2,3,2,16000
50003,17,1,18,56,2,1,1,4,5600
50012,230,2,1,33,2,1,1,4,5590
41129,91,1,28,59,1,1,1,4,6450
40009,146,1,3,29,2,2,5,4,54000
40047,5,3,1,33,2,1,2,3,6880
40025,101,1,23,45,2,2,3,4,18000
50077,45,1,26,54,2,2,3,4,16000
40190,3,3,10,14,2,1,1,1,5160
60003,25,1,9,37,2,2,3,4,16000
40420,30,3,10,30,2,2,2,4,7200
50029,227,2,16,33,2,1,2,6,9030
60011,45,1,1,52,2,1,1,3,4300
40263,23,2,20,33,2,2,1,4,6000
40191,51,2,23,15,2,1,1,4,860
40237,21,2,23,49,2,1,1,4,1290
40301,32,1,4,49,2,1,2,1,6450
50024,114,2,6,40,2,1,2,4,10750
50067,340,1,12,45,2,1,1,4,2580
41192,144,1,2,22,1,2,1,2,4300
40270,115,8,5,24,2,2,2,4,10750
50037,248,3,18,23,2,2,2,4,8400
40129,129,2,17,41,2,1,1,4,2580
41126,111,3,2,26,1,1,1,4,8600
40361,32,2,32,41,2,2,2,2,7740
41393,101,2,4,42,2,1,4,3,21500
40053,104,3,27,27,2,2,3,5,14000
41341,110,3,8,19,1,1,1,4,4300
50051,61,1,20,66,2,1,1,3,1000
40390,94,1,18,39,2,2,1,4,6000
40144,14,2,23,33,2,1,2,4,9460
42416,8,2,30,30,2,1,2,3,12040
40407,22,4,31,30,2,2,2,3,7740
40351,71,2,27,43,2,1,1,4,4300
60007,104,3,25,18,2,2,2,3,7740
40065,57,3,10,23,2,1,1,2,4300
41066,64,3,7,28,2,2,1,4,6000
50024,344,1,17,64,2,1,2,1,7740
40142,10,1,5,35,2,2,2,2,10000
41232,36,2,30,58,2,1,2,1,6880
50061,204,1,25,34,2,2,1,4,5600
50117,15,2,23,22,2,1,1,2,2150
50085,207,2,11,60,2,1,1,4,2580
40355,89,7,19,27,2,2,3,2,12470
42138,164,1,30,46,2,1,1,4,5160
40138,196,1,20,21,2,2,4,4,20000
40393,153,3,29,23,2,1,1,6,5375
50042,39,1,14,57,2,1,1,4,4300
60007,23,8,20,34,2,1,1,6,6000
41309,68,1,8,31,1,2,2,3,9460
40108,87,5,11,23,2,1,2,2,6880
50109,5,1,26,57,2,2,1,4,4386
41370,91,1,7,48,2,1,1,1,5160
60008,31,1,26,53,2,1,2,6,7740
60028,188,1,18,35,2,1,2,4,6450
40564,49,5,19,22,2,1,2,1,8600
41296,37,2,2,47,1,2,2,4,16000
40159,36,2,18,45,2,2,3,4,16000
40004,123,4,20,22,2,2,2,3,6600
50019,190,5,23,24,2,1,1,4,1000
40303,41,3,28,30,2,2,2,4,6880
50036,115,4,14,20,2,2,2,2,7740
40030,29,5,11,16,2,1,1,3,4300
41228,102,1,28,44,1,2,2,5,15050
50118,32,4,4,37,2,1,1,6,3000
41388,99,2,30,65,2,2,1,4,5000
60015,193,3,23,62,2,1,1,4,1505
40244,88,4,10,30,2,1,2,4,7740
50136,194,1,5,28,2,1,1,3,6020
40057,53,1,24,59,2,2,2,4,7310
50102,53,1,4,38,2,2,3,1,17200
60018,234,6,29,64,2,2,3,4,14000
50067,217,1,2,35,1,2,3,2,25800
40305,47,1,31,46,2,1,1,4,3440
40083,112,1,3,42,2,2,5,3,40000
60019,9,2,22,53,2,1,1,1,3870
40282,87,3,1,26,2,1,2,4,10750
40049,29,3,23,31,2,1,1,4,6020
41114,96,2,7,34,2,2,1,3,3870
40247,1,1,13,43,2,1,2,1,8600
40184,123,1,20,33,2,1,2,7,7310
40376,68,2,23,30,2,1,1,4,6000
60003,76,4,12,14,2,1,1,3,1075
40237,3,1,5,60,2,2,4,4,19350
40213,41,3,8,25,2,1,2,4,8600
40533,54,1,19,52,2,2,2,3,10320
40074,54,2,14,28,2,2,2,2,10750
50004,250,1,20,28,2,1,2,1,8600
41411,138,1,28,39,1,2,2,4,17200
41208,53,3,7,21,2,2,1,4,4000
40127,84,1,3,35,2,1,2,4,10750
41411,106,4,2,17,1,1,1,4,2150
41393,136,3,30,35,2,2,2,3,7400
40370,64,1,18,38,2,2,3,4,15000
50039,196,2,20,24,2,1,1,3,5600
50028,290,2,15,64,2,1,1,3,2580
60015,197,3,29,22,2,1,1,3,3010
60010,30,1,4,72,2,2,1,6,5000
40223,9,1,25,35,2,2,2,4,9600
50106,62,1,2,62,1,1,1,4,7740
40355,75,2,3,37,2,2,5,4,50000
40251,368,1,27,54,2,2,3,4,17200
50078,127,3,26,20,1,2,1,2,7310
50023,32,3,22,22,2,1,2,4,7740
60020,293,1,4,38,2,1,2,6,7417
40306,87,1,6,24,2,1,2,4,12000
40006,393,5,21,50,2,2,2,1,6897
60024,279,1,27,24,2,2,2,3,10750
81,466,1,30,45,2,2,2,4,8000
40038,162,2,23,50,2,1,1,4,2580
41180,141,2,2,18,1,2,1,4,9030
50047,349,2,20,58,2,1,1,2,400
40347,77,1,5,62,2,1,3,4,17200
40159,42,1,24,47,2,2,2,4,10750
50030,243,1,27,66,2,1,2,1,10750
60009,96,6,32,23,2,1,1,2,3870
1627,44,1,32,60,2,1,1,4,1462
40404,29,2,7,38,2,2,3,4,16400
40004,19,6,2,35,1,1,1,4,8600
50036,108,1,31,58,2,1,2,1,6450
40084,79,2,17,33,2,1,1,4,4300
40081,8,1,2,58,1,2,3,3,21500
40352,115,2,13,52,2,2,1,4,6000
41230,167,2,30,27,2,1,2,4,7740
41057,29,2,15,25,2,2,2,4,7000
40149,98,1,11,60,2,1,1,4,4300
50154,88,1,5,31,1,2,2,2,10750
60013,164,2,21,48,2,1,1,2,5160
40403,170,7,9,51,2,2,2,2,6450
41173,56,1,30,64,2,1,1,3,3000
40302,120,2,2,38,1,2,2,2,11180
50038,165,8,13,29,2,1,1,2,3870
50114,2,4,23,25,2,2,2,4,8000
40374,38,1,5,39,2,2,4,2,21500
41358,64,1,4,70,2,1,2,4,6450
50065,97,1,26,42,1,2,2,2,12040
40404,122,1,10,64,2,1,2,3,8600
41161,116,2,7,44,2,2,1,3,5160
40100,50,1,11,65,2,2,3,3,15050
40027,89,2,6,38,2,2,1,4,4000
60006,118,1,21,57,2,1,1,6,2150
42348,115,5,30,27,2,2,1,4,5400
50052,61,1,28,45,2,1,1,4,4300
41174,99,1,15,44,2,2,1,2,5600
40404,119,2,19,57,2,2,2,2,9030
40211,121,2,9,53,2,1,1,3,1500
40097,21,1,16,24,2,2,2,4,8000
50033,110,3,18,61,2,1,2,4,7740
40312,23,1,31,50,2,1,4,2,21500
40078,111,1,14,37,2,1,2,1,10750
50060,26,1,25,42,2,2,2,4,7000
40470,13,3,19,20,2,2,2,2,7740
50028,90,3,31,25,2,1,1,3,3010
50029,48,1,3,43,2,2,3,1,17630
60005,13,4,30,28,2,1,2,6,6450
40124,134,1,25,42,2,2,3,1,18060
41124,56,1,8,48,1,2,2,2,13760
40434,32,1,21,48,2,1,1,3,2580
50018,244,2,28,73,2,1,1,4,1935
60010,16,1,10,36,2,1,2,6,7740
40005,47,3,28,54,2,2,3,4,15600
40349,239,2,7,54,2,1,1,4,2150
60010,58,1,8,37,2,1,1,6,6000
60005,75,2,18,23,2,1,2,3,6450
50054,88,1,17,38,2,1,1,4,4300
40301,47,3,4,58,2,2,2,4,11000
40244,11,2,25,45,2,2,3,2,17200
60043,291,1,24,30,2,1,1,1,6020
41033,72,3,8,29,1,2,1,2,9030
50019,4,1,14,51,2,1,2,6,8600
50033,50,11,3,32,2,2,4,1,21500
40407,47,1,21,32,2,2,2,4,11200
40140,157,1,10,68,2,1,3,4,15480
41070,168,1,4,27,2,2,2,4,10000
40027,111,2,24,36,2,1,2,4,10750
40180,153,2,15,24,2,2,2,4,8400
60016,100,1,25,44,2,2,2,3,6450
60007,77,1,29,65,2,1,1,4,2150
40085,207,1,20,53,2,1,1,2,6000
40306,77,1,10,38,2,2,1,3,4730
41311,64,1,5,36,2,1,1,4,5160
41213,117,1,8,56,1,2,1,4,7740
50234,186,1,28,33,2,2,2,4,7740
41365,1,2,5,29,2,2,4,4,21500
40374,46,1,9,23,2,2,1,4,2500
50076,121,2,12,30,2,1,3,4,15000
50010,33,8,26,46,2,2,2,3,7740
41378,64,2,2,42,1,2,2,2,15910
40158,3,1,19,72,2,1,1,1,4300
41229,90,2,5,36,2,2,2,4,8000
