id,edad,estatura
26492,3,88.19
26493,6,107.24
26494,2,82.06
26495,4,109.41
26496,4,94.42
26497,4,96.43
26498,3,91.78
26499,5,111.19
26500,4,105.13
26501,5,110.74
26502,6,110.36
26503,2,93.45
26504,4,109.33
26505,2,91.04
26506,3,98.18
26507,4,105.04
26508,4,100.71
26509,6,121.78
26510,4,104.28
26511,4,104.66
26512,6,111.8
26513,5,117.36
26514,5,114.95
26515,4,108.94
26516,4,108.23
26517,5,104.79
26518,6,124.78
26519,2,80.9
26520,6,120.94
26521,4,95.81
26522,5,101.39
26523,5,100.02
26524,3,101.66
26525,5,114.28
26526,3,94.02
26527,2,81.95
26528,3,97.8
26529,4,94.38
26530,6,124.81
26531,5,107.01
26532,6,112.37
26533,4,105.86
26534,2,82.8
26535,3,92.73
26536,3,93.74
26537,2,91.28
26538,4,106.55
26539,5,103.63
26540,4,106.26
26541,6,122.06
26542,3,98.24
26543,4,96.46
26544,6,107.36
26545,5,111.08
26546,5,111.99
26547,2,91.94
26548,3,94.39
26549,2,87.04
26550,3,91.95
26551,3,99.28
26552,5,113.09
26553,3,98.19
26554,3,96.54
26555,5,112.25
26556,5,102.83
26557,5,111.95
26558,3,103.14
26559,3,99.43
26560,4,102.99
26561,5,108
26562,2,83.94
26563,2,92.9
26564,2,80.71
26565,2,83.88
26566,2,80.11
26567,2,91.41
26568,4,95.14
26569,5,107.27
26570,6,122.73
26571,4,107.95
26572,2,86.11
26573,6,119.57
26574,4,101.13
26575,6,111.47
26576,6,122.51
26577,3,93.06
26578,5,116.83
26579,2,92.59
26580,5,112.25
26581,4,96.71
26582,3,101.48
26583,3,89.27
26584,2,84.77
26585,4,96.79
26586,6,122.32
26587,3,95.22
26588,4,108.34
26589,6,107.1
26590,3,89.44
26591,2,89.57
26592,5,100.42
26593,3,93.99
26594,5,102.27
26595,6,112.07
26596,2,82.69
26597,6,121.73
26598,5,107.35
26599,6,124.74
26600,6,119.01
26601,5,108.52
26602,6,123.44
26603,4,103.1
26604,4,106.46
26605,6,120.6
26606,6,108.11
26607,6,111.08
26608,4,95.97
26609,3,101.37
26610,4,97.43
26611,3,89
26612,2,80.39
26613,5,106.3
26614,6,109.81
26615,2,80.85
26616,4,99.19
26617,5,107.61
26618,4,95.59
26619,6,112.79
26620,2,87.37
26621,5,107.81
26622,6,115.43
26623,6,122.05
26624,3,88.52
26625,3,91.33
26626,3,103.61
26627,6,113.2
26628,3,98.2
26629,2,88.1
26630,3,92.05
26631,5,104.76
26632,4,94.68
26633,2,88.8
26634,5,105.08
26635,3,90.04
26636,5,114.49
26637,5,101.44
26638,2,82.61
26639,2,90.8
26640,5,108.35
26641,5,108.78
26642,3,91.93
26643,6,117.68
26644,3,102.38
26645,2,82.19
26646,4,95.05
26647,2,82.9
26648,2,87.28
26649,2,85.38
26650,2,94.22
26651,4,95.56
26652,6,121.2
26653,4,109.36
26654,4,100.2
26655,2,87.49
26656,3,98.48
26657,2,80.4
26658,5,102.8
26659,4,101.87
26660,6,112.87
26661,4,109.58
26662,3,90.1
26663,4,103.4
26664,2,80.81
26665,4,104.64
26666,5,102.95
26667,6,108.04
26668,3,88.73
26669,5,106.19
26670,5,107.36
26671,6,119.23
26672,5,110.57
26673,3,96.18
26674,6,123.86
26675,4,99.62
26676,5,106.42
26677,2,90.48
26678,6,119.05
26679,4,102.68
26680,2,90.34
26681,2,82.35
26682,5,107.25
26683,3,88.64
26684,6,114.97
26685,2,89.71
26686,3,102.03
26687,2,86.4
26688,2,80.86
26689,3,90.98
26690,2,91.86
26691,4,96.71
26692,2,85.87
26693,5,112.12
26694,6,115.81
26695,6,121.37
26696,2,93.43
26697,2,92.52
26698,4,109.77
26699,5,106.72
26700,5,115.72
26701,6,123.47
26702,5,114.45
26703,6,110.63
26704,2,83.89
26705,2,89.19
26706,2,91.29
26707,5,116.89
26708,5,117.97
26709,4,107.65
26710,4,105.56
26711,6,114.96
26712,4,101.79
26713,2,84.72
26714,4,95.29
26715,3,99.97
26716,4,105.17
26717,5,116.53
26718,6,113.69
26719,5,106.69
26720,2,81.82
26721,4,101.33
26722,2,83.91
26723,4,108.8
26724,5,108.37
26725,4,107.45
26726,4,95.5
26727,4,98.68
26728,2,88.9
26729,6,107.27
26730,6,112.21
26731,4,100.58
26732,4,98.14
26733,3,89.67
26734,4,101.4
26735,5,105.04
26736,3,100.04
26737,4,105.71
26738,4,107.79
26739,6,121.64
26740,5,110.01
26741,4,107.29
26742,6,118.85
26743,3,92.95
26744,4,94.33
26745,5,115.08
26746,2,84.74
26747,4,96.95
26748,3,102.37
26749,5,113.65
26750,4,107.19
26751,3,90.67
26752,3,91.33
26753,2,91
26754,2,86.05
26755,3,97.25
26756,4,94.15
26757,4,105.83
26758,4,99.74
26759,2,92.17
26760,6,117.18
26761,4,105.92
26762,6,121.53
26763,2,89.72
26764,2,83.97
26765,5,116.32
26766,2,82.43
26767,5,113.56
26768,3,92.06
26769,5,114.8
26770,2,86.69
26771,6,119.98
26772,4,109.1
26773,6,114.54
26774,5,102.7
26775,5,114.5
26776,3,98.56
26777,5,113.96
26778,2,91.8
26779,3,101.04
26780,4,102.9
26781,5,116.92
26782,5,112.65
26783,5,116.25
26784,3,95.8
26785,3,103.96
26786,2,91.64
26787,2,85.37
26788,3,92.67
26789,2,82.27
26790,5,100.9
26791,4,98.32
26792,6,120.6
26793,2,90.49
26794,3,96.35
26795,5,106.85
26796,2,84.84
26797,6,117.84
26798,3,102.94
26799,4,99.21
26800,6,118.87
26801,4,95.16
26802,6,119.19
26803,4,94.48
26804,6,124.35
26805,5,110.23
26806,5,103.83
26807,2,91.94
26808,3,95.36
26809,5,109.23
26810,6,122.88
26811,5,109.05
26812,3,103.5
26813,4,102.68
26814,4,101.98
26815,5,108.72
26816,6,113.24
26817,2,91.13
26818,4,108.05
26819,6,117.25
26820,2,87.81
26821,4,99.59
26822,2,83.81
26823,5,106.36
26824,5,117.74
26825,5,114.16
26826,5,108.89
26827,5,109.28
26828,6,114.95
26829,5,101.1
26830,3,103.57
26831,4,94.15
26832,3,93.5
26833,6,116.37
26834,3,100.23
26835,3,91.79
26836,2,87.12
26837,6,115.08
26838,6,108.5
26839,3,91.46
26840,6,120.62
26841,5,110.52
26842,4,94.59
26843,3,91.87
26844,5,113.49
26845,5,109.6
26846,3,96.19
26847,5,111.17
26848,5,105.56
26849,5,112.45
26850,4,102.18
26851,3,100.98
26852,3,99.94
26853,4,107.7
26854,6,119.74
26855,6,111.96
26856,6,113.92
26857,6,109.75
26858,4,103.49
26859,2,89.48
26860,6,124.58
26861,2,91
26862,6,117.48
26863,2,89.47
26864,4,107.63
26865,6,111.37
26866,2,82.55
26867,4,105.3
26868,6,114.46
26869,2,93.63
26870,5,101.85
26871,3,98.21
26872,3,91.04
26873,4,107.89
26874,2,89.86
26875,2,88.49
26876,5,109.87
26877,2,91.07
26878,5,111.94
26879,3,98.03
26880,5,111.28
26881,6,117.63
26882,5,110.7
26883,5,103.18
26884,3,88.84
26885,4,106.81
26886,6,114.82
26887,3,103.75
26888,2,85.38
26889,6,111.36
26890,5,109.02
26891,5,113.05
26892,2,87.67
26893,2,89.04
26894,2,88.07
26895,6,116.8
26896,2,88.86
26897,2,85.34
26898,2,84.77
26899,6,112.25
26900,4,97.1
26901,2,94.4
26902,4,96.82
26903,4,102.7
26904,2,89.16
26905,4,98.24
26906,3,88.56
26907,6,121.92
26908,3,91.24
26909,4,101.25
26910,3,95.71
26911,3,97.09
26912,4,108.78
26913,2,81.15
26914,6,110.92
26915,6,123.08
26916,2,82.94
26917,3,94.41
26918,2,92.35
26919,4,105.71
26920,5,105.58
26921,6,120.4
26922,3,98.83
26923,5,100.66
26924,3,101.87
26925,5,117.27
26926,6,124.71
26927,4,107.7
26928,4,105.66
26929,5,117.56
26930,4,105.23
26931,6,118.15
26932,3,93.47
26933,4,103.13
26934,2,90.41
26935,5,100.11
26936,2,89.57
26937,6,123.8
26938,4,106.49
26939,2,92.27
26940,4,94.1
26941,4,101.49
26942,2,90.75
26943,3,99.53
26944,4,101.72
26945,3,89.93
26946,4,104.27
26947,6,107.01
26948,3,100.04
26949,2,90.66
26950,5,106.73
26951,6,118.19
26952,3,99.76
26953,2,82.04
26954,5,114.73
26955,5,113.5
26956,3,99.75
26957,5,109.87
26958,4,96.39
26959,2,92.25
26960,2,82.92
26961,4,101.74
26962,4,94.79
26963,3,102.27
26964,6,115.72
26965,6,123.55
26966,6,124.73
26967,3,94.6
26968,3,103.26
26969,3,95.49
26970,6,112.18
26971,4,103.39
26972,2,87.47
26973,6,115.43
26974,6,121.46
26975,4,100.96
26976,2,82.08
26977,6,113.78
26978,4,94
26979,2,87.95
26980,2,94.54
26981,2,85.85
26982,3,93.4
26983,3,88.88
26984,6,117.23
26985,2,82.52
26986,4,98.37
26987,4,98.43
26988,2,85.88
26989,4,100.61
26990,4,95.85
26991,4,106.26
26992,5,105.29
26993,6,121.13
26994,2,81.64
26995,4,103.01
26996,5,100.97
26997,4,100.34
26998,5,110.95
26999,3,99.76
27000,5,108.03
27001,3,93.71
27002,6,116.73
27003,4,99.3
27004,5,115.26
27005,4,98.37
27006,4,106.48
27007,6,120.01
27008,6,115.49
27009,2,92.2
27010,6,108.86
27011,3,92.19
27012,5,109.58
27013,4,96.29
27014,3,88.1
27015,2,81.43
27016,3,94.6
27017,2,80.58
27018,6,124.74
27019,3,90.98
27020,6,112.58
27021,2,82.37
27022,2,90.24
27023,4,98.03
27024,4,105.96
27025,6,110.21
27026,3,101.61
27027,3,97.97
27028,5,117.64
27029,6,120.16
27030,3,94.72
27031,4,101.94
27032,2,81.56
27033,4,103.25
27034,4,94.02
27035,3,89.71
27036,4,105.7
27037,5,111.71
27038,5,105.41
27039,2,92.57
27040,2,85.38
27041,4,102.17
27042,4,107.12
27043,6,115.84
27044,6,121.08
27045,2,91.29
27046,5,102.02
27047,2,82.77
27048,5,100.09
27049,5,108.62
27050,3,100.6
27051,4,104.36
27052,4,104.52
27053,2,93.38
27054,4,94.75
27055,4,94.17
27056,3,100.18
27057,3,102.78
27058,6,116.85
27059,5,106.47
27060,3,100.19
27061,6,112.84
27062,6,107.17
27063,4,94.4
27064,3,90.02
27065,5,104.63
27066,6,118.49
27067,4,102.05
27068,3,92.96
27069,2,94.8
27070,4,97.26
27071,5,102.53
27072,3,98.22
27073,6,108.64
27074,3,90.8
27075,6,116.47
27076,4,109.66
27077,6,113.27
27078,2,92.88
27079,2,87.74
27080,3,99.24
27081,5,103.31
27082,3,102.81
27083,3,93.03
27084,2,89.79
27085,5,115.3
27086,6,109.68
27087,5,113.79
27088,5,108.97
27089,6,119.54
27090,2,87.97
27091,4,96.29
27092,5,108.13
27093,6,116.52
27094,4,106.95
27095,6,116.83
27096,5,100.69
27097,6,111.77
27098,3,98.37
27099,5,106.89
27100,4,99.5
27101,2,83.14
27102,4,100.51
27103,5,106.68
27104,2,87.65
27105,3,103.07
27106,2,80.81
27107,5,108.23
27108,4,103.46
27109,5,114.63
27110,3,99.38
27111,6,119.99
27112,5,106.61
27113,5,107.03
27114,6,121.34
27115,4,96.68
27116,6,112.77
27117,3,93.93
27118,6,107.56
27119,2,94.96
27120,6,107.51
27121,3,102.04
27122,3,98.25
27123,5,109.83
27124,4,104.75
27125,3,97.64
27126,6,124.16
27127,2,86.62
27128,2,83.16
27129,5,103.34
27130,2,83.69
27131,2,81.61
27132,6,114.11
27133,3,100.98
27134,6,117.82
27135,6,111.25
27136,3,100.68
27137,4,102.53
27138,5,114.85
27139,5,116.74
27140,6,114.6
27141,5,100.29
27142,2,85.17
27143,2,93.56
27144,6,111.89
27145,4,103.12
27146,4,106.78
27147,3,101.26
27148,3,97.76
27149,2,89.96
27150,5,110.29
27151,6,114.11
27152,3,90.27
27153,6,111.2
27154,6,119.18
27155,5,107.22
27156,6,117.95
27157,5,115.33
27158,3,103.17
27159,4,106.21
27160,5,115.43
27161,5,108.5
27162,2,89.34
27163,2,82.71
27164,3,103.21
27165,6,119.81
27166,5,105.09
27167,3,103.76
27168,6,122.06
27169,2,83.68
27170,6,117.23
27171,4,102.62
27172,2,83.42
27173,4,101.16
27174,5,112.41
27175,2,82.68
27176,2,94.57
27177,5,108.1
27178,3,91.24
27179,3,91.38
27180,6,111.15
27181,2,92.23
27182,5,106.53
27183,5,112.01
27184,5,115.69
27185,5,112.6
27186,4,97.61
27187,3,95.3
27188,2,85.24
27189,2,87.2
27190,5,103.46
27191,4,101.22
27192,4,102.93
27193,5,102.85
27194,6,107.75
27195,6,124.85
27196,4,109.98
27197,6,122.23
27198,5,101.87
27199,3,89
27200,4,108.28
27201,5,106.24
27202,6,122.89
27203,3,89.74
27204,3,94.49
27205,3,89.13
27206,2,84.58
27207,2,94.61
27208,2,87.81
27209,6,122.14
27210,5,109.83
27211,4,103.43
27212,3,90.4
27213,6,120.85
27214,6,115.28
27215,6,107.89
27216,6,110.21
27217,6,122.43
27218,6,121.27
27219,2,92.24
27220,5,116.85
27221,4,96.78
27222,3,95.85
27223,5,115.83
27224,6,109.56
27225,4,108.52
27226,4,109.87
27227,6,124.96
27228,2,83.81
27229,3,103.35
27230,2,94.92
27231,6,118.76
27232,2,86.39
27233,5,109.41
27234,4,104.57
27235,2,89.41
27236,2,83.09
27237,3,97.66
27238,6,107.48
27239,6,114.22
27240,2,87.42
27241,3,101.68
27242,3,100.61
27243,6,115.05
27244,6,116.41
27245,4,99.49
27246,4,103.13
27247,6,118.71
27248,5,105.22
27249,6,117.57
27250,4,95.46
27251,5,110.6
27252,6,112.61
27253,6,114.73
27254,2,88.9
27255,3,90.86
27256,3,95.65
27257,4,103.93
27258,2,82.5
27259,6,122.57
27260,5,105.93
27261,6,118.39
27262,4,95.86
27263,4,100.53
27264,5,104.3
27265,4,109.04
27266,5,103.93
27267,3,98.65
27268,4,103.96
27269,6,113.11
27270,2,86.27
27271,2,90.97
27272,3,101.04
27273,6,108.11
27274,6,112.8
27275,4,109.72
27276,2,90.14
27277,6,124.92
27278,2,85.34
27279,4,103.74
27280,3,95.11
27281,2,90.47
27282,4,98.44
27283,5,110.73
27284,3,96.92
27285,2,90.61
27286,5,116.25
27287,2,86.07
27288,3,98.26
27289,4,102.29
27290,5,112.84
27291,4,109.2
27292,2,83.52
27293,2,83.85
27294,5,108.4
27295,6,124.73
27296,2,89.19
27297,3,103.55
27298,3,103.06
27299,2,92.33
27300,5,116.52
27301,3,101.94
27302,4,95.22
27303,2,91.52
27304,6,117.02
27305,4,104.15
27306,5,107.34
27307,4,95.28
27308,4,109.97
27309,3,95.21
27310,2,84.59
27311,4,106.9
27312,6,124.86
27313,2,88.87
27314,5,109.23
27315,3,94.71
27316,6,118.92
27317,3,95.68
27318,6,110.42
27319,3,98.1
27320,5,115.32
27321,6,112.18
27322,3,101.01
27323,3,91.79
27324,5,100.4
27325,2,87.55
27326,2,82.62
27327,5,101.61
27328,3,99.39
27329,6,114.13
27330,6,110.09
27331,4,105.43
27332,3,98.06
27333,5,101.28
27334,2,85.35
27335,3,100.31
27336,6,122.98
27337,6,112.37
27338,4,108.47
27339,5,107.49
27340,6,121.25
27341,3,102.26
27342,4,96.7
27343,2,87.58
27344,5,109.73
27345,3,98.62
27346,5,110.84
27347,5,112.41
27348,5,101.2
27349,4,104.86
27350,3,92.66
27351,4,102.27
27352,6,112.1
27353,4,109.51
27354,6,114.01
27355,4,102.44
27356,4,103.34
27357,6,121.49
27358,2,93.98
27359,4,99.83
27360,3,99.34
27361,5,103.29
27362,3,96.41
27363,3,89.48
27364,4,96.57
27365,5,100.09
27366,4,106.38
27367,6,113.7
27368,6,122.34
27369,2,93.59
27370,3,91.9
27371,4,106.17
27372,2,94.24
27373,2,93.51
27374,5,101.68
27375,3,95.38
27376,3,96.7
27377,3,94.87
27378,6,119.98
27379,3,96.08
27380,4,94.16
27381,6,117.23
27382,5,100.38
27383,3,89.48
27384,2,87.36
27385,4,95.99
27386,4,107.68
27387,5,107.55
27388,4,105.53
27389,6,116.86
27390,4,100.25
27391,4,105.98
27392,5,102.53
27393,2,86.62
27394,4,103.03
27395,5,105.06
27396,6,112.3
27397,6,109.62
27398,3,99.72
27399,3,96.29
27400,3,100.75
27401,3,92.18
27402,6,117.49
27403,6,107.1
27404,2,84.91
27405,5,107.58
27406,2,88.86
27407,6,123.5
27408,6,121.89
27409,6,112.79
27410,6,111.37
27411,3,97.06
27412,4,100.58
27413,5,105.86
27414,6,116.73
27415,6,119.91
27416,3,94.06
27417,5,102.95
27418,6,112.47
27419,4,100.01
27420,5,108.25
27421,6,114.21
27422,6,116.88
27423,6,124.12
27424,6,117.26
27425,2,84.83
27426,5,114.65
27427,4,99.31
27428,3,92.48
27429,5,109.01
27430,3,89.12
27431,3,98.5
27432,4,106.9
27433,6,122.87
27434,4,105.45
27435,3,89.41
27436,5,104.61
27437,6,111.4
27438,4,97.64
27439,3,100.65
27440,2,87.2
27441,6,112.48
27442,4,102.03
27443,6,115.42
27444,4,94.96
27445,3,90.08
27446,3,100.54
27447,2,90.83
27448,2,84.08
27449,5,114.43
27450,4,107.66
27451,4,98.38
27452,2,84.62
27453,2,80.11
27454,6,117.21
27455,3,96.38
27456,6,109.6
27457,6,107.21
27458,5,114.63
27459,5,106.39
27460,4,107.04
27461,4,94.02
27462,2,93.93
27463,2,90.12
27464,2,91.35
27465,5,102.26
27466,5,108.55
27467,2,84.22
27468,2,92.56
27469,4,108.14
27470,2,88.58
27471,6,124.76
27472,5,109.48
27473,6,119.63
27474,3,96.86
27475,3,89.26
27476,2,94.94
27477,6,108.4
27478,3,88.63
27479,6,119.42
27480,4,96.07
27481,5,116.65
27482,4,95.03
27483,3,92.09
27484,6,122.72
27485,3,98.15
27486,4,98.27
27487,5,109.56
27488,5,104.83
27489,2,82.2
27490,2,88.2
27491,6,110.67
27492,2,90.7
27493,2,82.59
27494,3,98.95
27495,4,102.59
27496,3,102.37
27497,4,100.93
27498,3,95.19
27499,4,94.06
27500,3,94.2
27501,5,103.67
27502,6,112
27503,2,83.03
27504,3,96.15
27505,3,93.34
27506,3,89.61
27507,3,95.97
27508,6,124.79
27509,3,100.44
27510,2,82.95
27511,3,98.2
27512,5,105.65
27513,4,106.62
27514,2,93.43
27515,4,108.34
27516,6,112.67
27517,4,98.54
27518,2,90.7
27519,5,102.09
27520,6,116.69
27521,2,91.3
27522,5,102.01
27523,2,85.16
27524,4,108.74
27525,3,101.09
27526,6,117.3
27527,5,114.75
27528,3,89.56
27529,6,108.07
27530,3,93.34
27531,6,108.7
27532,2,87.94
27533,2,94.3
27534,4,109.59
27535,5,114.29
27536,2,88.6
27537,4,105.33
27538,5,106.69
27539,3,92.65
27540,2,81.21
27541,6,115.17
27542,4,105.24
27543,4,97.69
27544,2,89.24
27545,4,94.76
27546,5,103.34
27547,2,80.63
27548,3,96.95
27549,6,111.05
27550,2,83.97
27551,3,90.55
27552,6,123.71
27553,6,114.07
27554,5,115.27
27555,4,94.2
27556,5,104.54
27557,6,123.38
27558,3,99.56
27559,3,90.98
27560,4,102.12
27561,5,110.14
27562,6,110.93
27563,3,99.47
27564,3,99.82
27565,3,89.31
27566,5,104.56
27567,3,88.07
27568,6,111.12
27569,4,105.09
27570,4,98.56
27571,5,111.67
27572,6,121.39
27573,6,115.21
27574,5,117.56
27575,2,82
27576,2,81.51
27577,4,103.58
27578,3,103.39
27579,5,114.11
27580,5,101.61
27581,5,112.35
27582,2,86.91
27583,5,112.43
27584,5,114.49
27585,5,105.01
27586,6,122.73
27587,5,110.59
27588,6,124.49
27589,4,99.26
27590,4,97.68
27591,2,80.97
27592,3,92.09
27593,4,109.18
27594,4,101.06
27595,4,101.87
27596,5,109.52
27597,6,110.78
27598,4,101.92
27599,4,109.4
27600,5,113.97
27601,5,111.67
27602,6,111.16
27603,3,95.7
27604,4,109.11
27605,6,121.65
27606,4,97.8
27607,5,105.18
27608,6,123.19
27609,2,87.69
27610,3,94.02
27611,6,118.91
27612,5,104.55
27613,4,95.1
27614,6,124.54
27615,2,94.3
27616,6,118.77
27617,3,95.59
27618,6,119.33
27619,4,95.98
27620,3,99.55
27621,6,116.27
27622,2,83.09
27623,6,118.05
27624,3,93.04
27625,2,87
27626,2,91.4
27627,4,104.63
27628,2,87.55
27629,5,116.5
27630,5,100.13
27631,6,114.22
27632,2,80.2
27633,5,104.23
27634,2,82.77
27635,5,103.13
27636,6,111.55
27637,3,100.92
27638,4,94.76
27639,6,111.22
27640,3,93.54
27641,5,112.68
27642,6,114.99
27643,4,97.68
27644,2,83.11
27645,3,91.75
27646,4,95.91
27647,6,117.89
27648,3,96.3
27649,6,122.32
27650,3,99.89
27651,2,88.09
27652,2,89.39
27653,6,119.45
27654,4,106.54
27655,2,92.73
27656,4,105.46
27657,5,115.43
27658,6,122.82
27659,3,102.48
27660,5,105.99
27661,4,95.45
27662,3,90.57
27663,6,112.22
27664,3,96.66
27665,3,102.74
27666,6,118.53
27667,6,118.01
27668,3,89.39
27669,2,84.06
27670,2,81.09
27671,2,94.71
27672,2,87.41
27673,2,82.26
27674,5,110.98
27675,4,95.93
27676,3,90.93
27677,6,116.34
27678,5,114.13
27679,3,103.44
27680,3,98.94
27681,5,110.33
27682,4,109.85
27683,3,97.56
27684,2,80.41
27685,5,111.53
27686,3,100.19
27687,3,94.42
27688,3,97.6
27689,6,111.02
27690,3,94.34
27691,4,97.7
27692,4,101.39
27693,6,115.06
27694,3,96.36
27695,5,103.6
27696,6,124.5
27697,5,113
27698,5,112.56
27699,3,98.75
27700,2,81.29
27701,2,93.3
27702,5,111.93
27703,5,112.14
27704,5,102.42
27705,2,81.84
27706,5,104.97
27707,6,108.77
27708,3,102.78
27709,3,102.87
27710,3,90.87
27711,6,118.12
27712,6,119.03
27713,3,99.97
27714,2,81.68
27715,5,100.92
27716,2,91.14
27717,2,85.42
27718,2,88.11
27719,3,92.45
27720,3,103.06
27721,4,97.69
27722,2,82.63
27723,6,109.31
27724,6,110.16
27725,4,96.38
27726,6,115.13
27727,5,106.59
27728,5,113.24
27729,2,81.63
27730,4,100.47
27731,4,95.75
27732,5,115.47
27733,6,123.57
27734,2,82.1
27735,5,102.97
27736,3,88.31
27737,6,116.99
27738,5,102.86
27739,2,87.15
27740,2,83.46
27741,4,95.4
27742,6,123.24
27743,2,90.11
27744,4,108.66
27745,4,108.19
27746,5,115.48
27747,2,93.6
27748,6,124.74
27749,5,105.49
27750,6,111.64
27751,6,107.2
27752,2,83.94
27753,5,111.16
27754,4,97.3
27755,3,92.79
27756,3,94.88
27757,3,95.25
27758,5,113.15
27759,2,89.64
27760,6,115.2
27761,3,98.25
27762,6,109.17
27763,2,89.83
27764,3,99.82
27765,3,101.66
27766,6,114.35
27767,5,117.93
27768,4,96.12
27769,3,97.98
27770,2,89.48
27771,6,116.62
27772,2,89.45
27773,4,104.83
27774,3,94.18
27775,4,101.42
27776,6,120.67
27777,3,94.62
27778,2,91.42
27779,2,83.85
27780,2,92.75
27781,2,89.05
27782,2,86.88
27783,4,101.36
27784,6,112.9
27785,3,99.32
27786,5,110.55
27787,5,112.6
27788,2,80.09
27789,6,107.48
27790,3,97.92
27791,6,112.4
27792,3,103.06
27793,4,104.94
27794,2,88.46
27795,6,113.67
27796,4,94.98
27797,3,97.88
27798,5,105.96
27799,2,82.88
27800,6,113.32
27801,3,100.14
27802,6,119.97
27803,6,122.95
27804,2,94.17
27805,4,106.28
27806,2,81.85
27807,2,84.13
27808,4,108.81
27809,4,102.27
27810,6,123.21
27811,2,93.13
27812,5,112.7
27813,5,111.24
27814,3,94.4
27815,6,108.31
27816,6,114.43
27817,6,120.91
27818,5,113.68
27819,2,88.44
27820,6,114.87
27821,5,117.94
27822,6,109.7
27823,4,108.49
27824,5,109.61
27825,5,112.4
27826,2,92.15
27827,5,106.18
27828,4,95.76
27829,5,103.11
27830,5,101.16
27831,2,94.07
27832,5,100.2
27833,3,100.16
27834,4,105.58
27835,4,97.03
27836,6,114.06
27837,3,102.41
27838,3,89.87
27839,4,98.41
27840,4,105.06
27841,2,86.42
27842,5,110.38
27843,2,94.3
27844,4,107.39
27845,2,82.51
